rank	vhag_code	prop_3260	sac_streams	grts_ranking	grts_ranking_draw	segment_id	point_code	db_ref
123686	8502	100	intersecting or downstream	35910902	58455286	1_7_29354	58455286_1	NA
39272	9501	100	intersecting or downstream	41691474	58468690	1_4_166	58468690_1	NA
83581	42787	100	intersecting or downstream	33954542	58530542	1_7_46209	58530542_1	NA
216180	9522	100	intersecting or downstream	20964834	58713570	1_7_8074	58713570_1	NA
213843	10004	100	intersecting or downstream	24123218	58726226	1_7_26975	58726226_1	NA
39444	9501	100	intersecting or downstream	26266098	58771954	1_4_1854	58771954_1	NA
226454	9875	100	outside	8457490	58789138	1_4_1075	58789138_1	NA
143997	8991	100	outside	58823894	58823894	NA	NA	NA
45965	8797	100	intersecting or downstream	58835830	58835830	NA	NA	NA
238750	9512	100	outside	8519890	58851538	1_4_76	58851538_1	NA
40013	9617	100	outside	58938782	58938782	NA	NA	NA
123579	8502	100	intersecting or downstream	26511094	59016950	1_7_18098	59016950_1	NA
144003	8991	89	outside	59020502	59020502	NA	NA	NA
39480	9501	100	intersecting or downstream	50694898	59083506	1_4_1818	59083506_1	NA
5593	113	100	outside	59115486	59115486	NA	NA	NA
218786	9574	100	intersecting or downstream	7228850	59133362	1_4_1027	59133362_1	NA
39500	9501	100	intersecting or downstream	44487922	59167986	1_4_1798	59167986_1	NA
241021	10038	4	intersecting or downstream	59262098	59262098	NA	NA	NA
255367	9508	100	intersecting or downstream	63462930	59268626	1_4_427	59268626_1	NA
255368	9508	79	intersecting or downstream	59268626	59268626	NA	NA	NA
231529	9630	100	intersecting or downstream	59287506	59287506	1_4_375	59287506_1	NA
221122	9766	100	intersecting or downstream	59291634	59291634	1_7_114567	59291634_1	NA
144018	8991	100	outside	59299030	59299030	NA	NA	NA
259167	8710	100	intersecting or downstream	55113846	59308150	1_4_1457	59308150_1	NA
39197	9501	100	intersecting or downstream	59318354	59318354	1_7_7744	59318354_1	NA
230709	9663	100	outside	29972434	59332562	1_4_647	59332562_1	NA
144042	8991	100	outside	57238742	59335894	1_7_209213	59335894_1	NA
259166	8710	49	intersecting or downstream	25816310	59370742	1_4_1456	59370742_1	NA
39260	9501	100	intersecting or downstream	34253138	59418962	1_4_154	59418962_1	NA
252559	8506	100	outside	4921846	59447798	1_4_715	59447798_1	NA
212393	9536	100	intersecting or downstream	13396658	59468466	1_4_366	59468466_1	NA
218805	9574	100	intersecting or downstream	55287218	59481522	1_4_960	59481522_1	NA
238537	9512	100	intersecting or downstream	59504914	59504914	NA	NA	NA
252511	8506	100	outside	59505142	59505142	1_4_1639	59505142_1	NA
5597	113	100	outside	59508702	59508702	NA	NA	NA
39205	9501	100	intersecting or downstream	59514962	59514962	1_7_7736	59514962_1	NA
241607	9505	30	intersecting or downstream	53282770	59574226	1_7_10334	59574226_1	NA
245946	8601	65	intersecting or downstream	42861174	59638390	1_7_48079	59638390_1	NA
218835	9574	100	outside	63832962	59638658	1_4_35	59638658_1	NA
209493	8038	100	outside	54406610	59649490	1_4_1487	59649490_1	NA
238530	9512	100	intersecting or downstream	9341202	59672850	1_4_1120	59672850_1	NA
39190	9501	100	intersecting or downstream	59711570	59711570	1_7_7751	59711570_1	NA
39450	9501	100	intersecting or downstream	3357170	59718130	1_4_1848	59718130_1	NA
39222	9501	100	intersecting or downstream	52412498	59752530	1_4_116	59752530_1	NA
194176	7441	100	intersecting or downstream	26279350	59833782	1_7_168027	59833782_1	NA
39427	9501	100	intersecting or downstream	47262194	59845106	1_4_1871	59845106_1	NA
39049	9501	100	intersecting or downstream	13724130	59861474	1_4_977	59861474_1	NA
238532	9512	100	intersecting or downstream	1149202	59869458	1_4_1122	59869458_1	NA
99523	8570	100	outside	23449718	59887734	1_4_669	59887734_1	NA
123526	8502	96	intersecting or downstream	59934678	59934678	1_4_1619	59934678_1	NA
218765	9574	100	intersecting or downstream	60067250	60067250	1_4_13	60067250_1	NA
39165	9501	100	intersecting or downstream	60158034	60158034	1_7_7776	60158034_1	NA
259154	8710	14	intersecting or downstream	60181750	60181750	NA	NA	NA
218790	9574	100	intersecting or downstream	9850290	60181938	1_4_1031	60181938_1	NA
113038	8589	100	outside	30843126	60203254	1_7_47900	60203254_1	NA
113039	8589	100	outside	60203254	60203254	NA	NA	NA
189550	6556	24	intersecting or downstream	60210438	60210438	NA	NA	NA
218817	9574	100	intersecting or downstream	43500210	60277426	1_4_955	60277426_1	NA
255403	9508	100	intersecting or downstream	22539794	60288530	1_4_867	60288530_1	NA
123533	8502	79	intersecting or downstream	28862422	60291030	1_4_1151	60291030_1	NA
39248	9501	100	intersecting or downstream	26753362	60307794	1_4_142	60307794_1	NA
230699	9663	88	outside	39344082	60315602	1_7_126708	60315602_1	NA
144030	8991	100	outside	60368086	60368086	NA	NA	NA
194183	7441	100	intersecting or downstream	60489142	60489142	NA	NA	NA
238510	9512	100	intersecting or downstream	61557010	60508434	1_4_1102	60508434_1	NA
238536	9512	100	intersecting or downstream	22804754	60553490	1_4_101	60553490_1	NA
252557	8506	100	outside	52185590	60574198	1_4_713	60574198_1	NA
123612	8502	100	intersecting or downstream	59004918	60577782	1_7_3112	60577782_1	NA
123613	8502	100	intersecting or downstream	60577782	60577782	NA	NA	NA
50569	9988	75	outside	24984950	60636534	1_7_95869	60636534_1	NA
5548	113	100	outside	56442813	60637117	1_4_1130	60637117_1	NA
39105	9501	100	intersecting or downstream	10308690	60640338	1_4_986	60640338_1	NA
167740	11013	36	intersecting or downstream	52326662	60715270	1_7_214734	60715270_1	NA
241582	9505	8	intersecting or downstream	33892306	60729298	1_4_543	60729298_1	NA
241583	9505	51	intersecting or downstream	60729298	60729298	NA	NA	NA
83574	42787	101	intersecting or downstream	60758766	60758766	NA	NA	NA
206706	8634	100	outside	6249590	60775542	1_4_1191	60775542_1	NA
39268	9501	100	intersecting or downstream	52390226	60778834	1_4_162	60778834_1	NA
166802	8836	100	outside	1027630	60796462	1_7_208662	60796462_1	NA
166803	8836	36	outside	60796462	60796462	NA	NA	NA
5601	113	100	intersecting or downstream	60819422	60819422	1_7_28223	60819422_1	NA
224815	8501	100	intersecting or downstream	62295542	60853750	1_4_1392	60853750_1	NA
123598	8502	69	intersecting or downstream	48276470	60859382	1_7_23097	60859382_1	NA
166740	8836	100	outside	6403318	60929270	1_4_303	60929270_1	NA
39393	9501	100	intersecting or downstream	60937714	60937714	1_4_287	60937714_1	NA
259129	8710	100	intersecting or downstream	60947702	60947702	NA	NA	NA
260188	9890	100	intersecting or downstream	27398290	60952722	1_7_18804	60952722_1	NA
226461	9875	100	outside	52612370	61000978	1_4_1082	61000978_1	NA
209505	8038	100	outside	61107666	61107666	NA	NA	NA
238585	9512	100	intersecting or downstream	56979730	61174034	1_4_1159	61174034_1	NA
39438	9501	100	intersecting or downstream	53594610	61196786	1_4_1860	61196786_1	NA
39439	9501	100	intersecting or downstream	61196786	61196786	NA	NA	NA
238598	9512	103	intersecting or downstream	20341010	61235474	1_4_112	61235474_1	NA
39324	9501	100	intersecting or downstream	18834770	61302098	1_4_218	61302098_1	NA
5563	113	5	outside	61302750	61302750	NA	NA	NA
224924	8501	100	intersecting or downstream	61351798	61351798	NA	NA	NA
255315	9508	23	intersecting or downstream	61391378	61391378	NA	NA	NA
206700	8634	100	outside	22617206	61414518	1_4_1185	61414518_1	NA
212345	9536	100	intersecting or downstream	61470898	61470898	NA	NA	NA
212346	9536	100	intersecting or downstream	61470898	61470898	NA	NA	NA
39159	9501	100	intersecting or downstream	61504594	61504594	1_7_7782	61504594_1	NA
255429	9508	100	outside	32276498	61636626	1_4_403	61636626_1	NA
5609	113	100	intersecting or downstream	65834974	61640670	1_7_28154	61640670_1	NA
255413	9508	100	intersecting or downstream	56290834	61648914	1_7_3417	61648914_1	NA
218808	9574	100	intersecting or downstream	61653682	61653682	1_4_962	61653682_1	NA
238647	9512	100	intersecting or downstream	35478290	61692690	1_7_3497	61692690_1	NA
40007	9617	100	outside	61736350	61736350	NA	NA	NA
194510	7517	4	intersecting or downstream	61738422	61738422	NA	NA	NA
124216	8953	100	intersecting or downstream	61740918	61740918	1_7_31127	61740918_1	NA
39256	9501	100	intersecting or downstream	65972562	61778258	1_4_150	61778258_1	NA
71983	2272	75	outside	46095617	61824257	1_7_129399	61824257_1	NA
37814	8516	100	outside	61849206	61849206	NA	NA	NA
252681	8506	3	outside	28294774	61849206	1_7_207791	61849206_1	NA
226462	9875	100	outside	23252242	61852946	1_4_1083	61852946_1	NA
206676	8634	100	outside	26897270	61893494	1_7_34549	61893494_1	NA
209507	8038	100	outside	61894098	61894098	NA	NA	NA
194174	7441	26	intersecting or downstream	45153718	61930934	1_7_168029	61930934_1	NA
238611	9512	100	intersecting or downstream	48636178	61939986	1_4_915	61939986_1	NA
209472	8038	83	outside	37304882	61946418	1_7_205516	61946418_1	NA
39241	9501	100	intersecting or downstream	12712274	61995346	1_4_135	61995346_1	NA
39144	9501	100	intersecting or downstream	54656082	61996114	1_7_8850	61996114_1	NA
212367	9536	100	intersecting or downstream	50279858	62076338	1_4_340	62076338_1	NA
76250	8657	100	intersecting or downstream	53956950	62083414	1_4_582	62083414_1	NA
76251	8657	100	intersecting or downstream	62083414	62083414	NA	NA	NA
206692	8634	100	outside	32727158	62087286	1_4_1177	62087286_1	NA
33372	8569	100	outside	20196214	62139254	1_7_166712	62139254_1	NA
39107	9501	100	intersecting or downstream	28606882	62161314	1_4_984	62161314_1	NA
197234	8541	48	intersecting or downstream	62199702	62199702	NA	NA	NA
249714	9048	39	outside	11871862	62203510	1_4_881	62203510_1	NA
47170	9775	83	intersecting or downstream	63263826	62215250	1_7_108808	62215250_1	NA
39131	9501	100	intersecting or downstream	53600674	62251426	1_7_8863	62251426_1	NA
238589	9512	100	intersecting or downstream	62288146	62288146	1_4_1162	62288146_1	NA
169157	39725	100	outside	62348038	62348038	1_7_25686	62348038_1	NA
206689	8634	100	outside	63398006	62349430	1_4_1174	62349430_1	NA
238602	9512	100	intersecting or downstream	3629330	62349586	1_4_906	62349586_1	NA
238572	9512	20	intersecting or downstream	62370066	62370066	NA	NA	NA
38392	9064	38	outside	62371062	62371062	1_7_26725	62371062_1	NA
39339	9501	100	intersecting or downstream	62447090	62447090	1_4_233	62447090_1	NA
219269	620	100	outside	8712385	62451905	1_4_1360	62451905_1	NA
103406	8552	100	intersecting or downstream	7931702	62457654	1_4_1346	62457654_1	NA
144029	8991	100	outside	62465238	62465238	NA	NA	NA
213838	10004	100	intersecting or downstream	62482258	62482258	1_7_26981	62482258_1	NA
45963	8797	100	intersecting or downstream	62505846	62505846	NA	NA	NA
144010	8991	100	outside	62510294	62510294	NA	NA	NA
226444	9875	100	outside	8064274	62590226	1_4_1065	62590226_1	NA
219273	620	100	outside	3936449	62656705	1_4_1364	62656705_1	NA
39245	9501	100	intersecting or downstream	8141138	62667090	1_4_139	62667090_1	NA
123470	8502	100	intersecting or downstream	62702550	62702550	1_7_18083	62702550_1	NA
39174	9501	100	intersecting or downstream	62746706	62746706	1_7_7767	62746706_1	NA
39257	9501	100	intersecting or downstream	12495186	62826834	1_4_151	62826834_1	NA
238733	9512	92	outside	62841042	62841042	1_4_1234	62841042_1	NA
218795	9574	100	intersecting or downstream	23027122	62873010	1_4_1036	62873010_1	NA
39340	9501	100	intersecting or downstream	62905842	62905842	NA	NA	NA
83540	9297	35	outside	62932694	62932694	NA	NA	NA
591	460	56	outside	46204022	62981238	1_7_226903	62981238_1	NA
39477	9501	100	intersecting or downstream	19134962	63015666	1_4_1821	63015666_1	NA
39087	9501	100	intersecting or downstream	51481682	63016018	1_7_11428	63016018_1	NA
218830	9574	100	outside	27886466	63046530	1_4_30	63046530_1	NA
39448	9501	100	intersecting or downstream	30620146	63126002	1_4_1850	63126002_1	NA
40014	9617	100	outside	63133086	63133086	NA	NA	NA
40015	9617	100	outside	63133086	63133086	NA	NA	NA
224941	8501	100	intersecting or downstream	15591286	63158134	1_4_1548	63158134_1	NA
39455	9501	100	intersecting or downstream	21248498	63191538	1_4_1843	63191538_1	NA
123580	8502	100	intersecting or downstream	25462518	63211254	1_7_18097	63211254_1	NA
39180	9501	100	intersecting or downstream	63221842	63221842	1_7_7761	63221842_1	NA
167911	11440	100	intersecting or downstream	63223942	63223942	NA	NA	NA
219268	620	8	outside	5566657	63238337	1_4_1359	63238337_1	NA
238614	9512	100	intersecting or downstream	30744850	63250706	1_4_918	63250706_1	NA
46035	8797	98	outside	24857206	63261302	1_7_55011	63261302_1	NA
38426	9064	35	outside	63347958	63347958	1_7_79657	63347958_1	NA
123462	8502	100	intersecting or downstream	63423446	63423446	1_7_18091	63423446_1	NA
224807	8501	100	intersecting or downstream	511478	63426038	1_4_1384	63426038_1	NA
255366	9508	100	intersecting or downstream	28794386	63462930	1_4_426	63462930_1	NA
238619	9512	100	intersecting or downstream	2403090	63482642	1_4_923	63482642_1	NA
216184	9522	44	intersecting or downstream	63514082	63514082	NA	NA	NA
212353	9536	100	intersecting or downstream	29973170	63527602	1_4_326	63527602_1	NA
206674	8634	100	outside	30042998	63597430	1_7_34551	63597430_1	NA
39350	9501	100	intersecting or downstream	55258610	63647218	1_4_244	63647218_1	NA
39284	9501	100	intersecting or downstream	30118226	63672658	1_4_178	63672658_1	NA
123458	8502	100	intersecting or downstream	6733526	63685590	1_7_9423	63685590_1	NA
123459	8502	100	intersecting or downstream	63685590	63685590	NA	NA	NA
219274	620	100	outside	63705281	63705281	NA	NA	NA
143989	8991	99	outside	63721686	63721686	NA	NA	NA
218809	9574	100	intersecting or downstream	7127730	63750834	1_7_7046	63750834_1	NA
144060	8991	100	outside	63781334	63781334	1_4_1666	63781334_1	NA
212365	9536	100	intersecting or downstream	42939826	63911346	1_4_338	63911346_1	NA
249684	9048	100	intersecting or downstream	6522742	63932278	1_4_1406	63932278_1	NA
224922	8501	100	intersecting or downstream	59778934	63973238	1_7_31109	63973238_1	NA
144057	8991	100	outside	64046294	64046294	1_4_1663	64046294_1	NA
212355	9536	61	intersecting or downstream	1137330	64051890	1_4_328	64051890_1	NA
39048	9501	100	intersecting or downstream	56715746	64055778	1_4_978	64055778_1	NA
206655	8634	91	outside	64150390	64150390	NA	NA	NA
238605	9512	100	intersecting or downstream	55795986	64184594	1_4_909	64184594_1	NA
209490	8038	48	outside	39857618	64302546	1_4_1484	64302546_1	NA
92546	1561	9	intersecting or downstream	64335665	64335665	NA	NA	NA
39504	9501	48	intersecting or downstream	14009586	64341234	1_4_1794	64341234_1	NA
39077	9501	100	intersecting or downstream	707042	64408034	1_7_8896	64408034_1	NA
209500	8038	83	outside	64417234	64417234	NA	NA	NA
113044	8589	100	outside	47706358	64483574	1_7_215278	64483574_1	NA
238505	9512	100	intersecting or downstream	64508778	64508778	1_4_1097	64508778_1	NA
39389	9501	100	intersecting or downstream	64542194	64542194	1_4_283	64542194_1	NA
144050	8991	95	outside	39404758	64570582	1_4_1657	64570582_1	NA
209495	8038	100	outside	14298578	64630226	1_4_1489	64630226_1	NA
224819	8501	100	intersecting or downstream	1723894	64638454	1_4_1396	64638454_1	NA
216085	9522	100	intersecting or downstream	64648018	64648018	1_4_514	64648018_1	NA
38222	8612	51	outside	64704662	64704662	NA	NA	NA
255389	9508	100	intersecting or downstream	45051410	64712210	1_7_17851	64712210_1	NA
218768	9574	100	intersecting or downstream	4492722	64785842	1_4_17	64785842_1	NA
39311	9501	100	intersecting or downstream	64791890	64791890	1_4_205	64791890_1	NA
206667	8634	100	outside	64805750	64805750	NA	NA	NA
144061	8991	100	outside	64829910	64829910	1_4_1667	64829910_1	NA
238646	9512	100	intersecting or downstream	9263890	64838418	1_4_902	64838418_1	NA
39097	9501	100	intersecting or downstream	64916562	64916562	1_4_994	64916562_1	NA
83577	42787	100	intersecting or downstream	20978414	65018606	1_7_46213	65018606_1	NA
123468	8502	100	intersecting or downstream	14730198	65061846	1_7_18085	65061846_1	NA
39047	9501	100	intersecting or downstream	20802018	65104354	1_4_979	65104354_1	NA
175058	1179	100	intersecting or downstream	14784577	65116225	1_7_121105	65116225_1	NA
123498	8502	100	intersecting or downstream	6398934	65119190	1_4_537	65119190_1	NA
260217	9890	100	intersecting or downstream	32203922	65168530	1_4_416	65168530_1	NA
102601	9184	100	intersecting or downstream	34785014	65193718	1_7_50993	65193718_1	NA
583	460	100	outside	66897014	65209462	1_7_226911	65209462_1	NA
76252	8657	100	intersecting or downstream	56840534	65229142	1_4_584	65229142_1	NA
40011	9617	100	outside	65230238	65230238	NA	NA	NA
249682	9048	61	intersecting or downstream	51677046	65242998	1_4_1404	65242998_1	NA
226467	9875	102	outside	31706386	65260818	1_4_885	65260818_1	NA
240900	9662	11	outside	65273938	65273938	NA	NA	NA
213814	10004	41	intersecting or downstream	65283922	65283922	1_7_27839	65283922_1	NA
144001	8991	100	outside	65311958	65311958	NA	NA	NA
39465	9501	100	intersecting or downstream	38451698	65337842	1_4_1833	65337842_1	NA
224824	8501	100	intersecting or downstream	51224054	65379830	1_4_1401	65379830_1	NA
238599	9512	100	intersecting or downstream	61235474	65429778	1_4_903	65429778_1	NA
144628	9702	41	intersecting or downstream	65480914	65480914	NA	NA	NA
218818	9574	100	intersecting or downstream	65504130	65504130	NA	NA	NA
39472	9501	100	intersecting or downstream	52951538	65534450	1_4_1826	65534450_1	NA
175055	1179	100	intersecting or downstream	24700993	65595457	1_4_1014	65595457_1	NA
233092	28214	100	intersecting or downstream	65621426	65621426	1_4_1022	65621426_1	NA
39263	9501	100	intersecting or downstream	44656978	65628498	1_4_157	65628498_1	NA
40009	9617	100	outside	65668510	65668510	NA	NA	NA
39114	9501	100	intersecting or downstream	48923042	65700258	1_7_8880	65700258_1	NA
216082	9522	100	intersecting or downstream	65721490	65721490	1_4_511	65721490_1	NA
39482	9501	100	intersecting or downstream	65374962	65768178	1_4_1816	65768178_1	NA
39483	9501	100	intersecting or downstream	65768178	65768178	NA	NA	NA
218772	9574	100	intersecting or downstream	3902898	65768882	1_4_21	65768882_1	NA
218773	9574	97	intersecting or downstream	65768882	65768882	NA	NA	NA
123779	8504	100	intersecting or downstream	62637014	65782742	1_7_11714	65782742_1	NA
39281	9501	100	intersecting or downstream	57403730	65792338	1_4_175	65792338_1	NA
260897	74	14	intersecting or downstream	65877257	65877257	NA	NA	NA
144014	8991	41	outside	65918166	65918166	NA	NA	NA
39140	9501	100	intersecting or downstream	51569058	65928274	1_7_8854	65928274_1	NA
212360	9536	91	intersecting or downstream	28203698	65952434	1_4_333	65952434_1	NA
39320	9501	100	intersecting or downstream	57566546	65955154	1_4_214	65955154_1	NA
39452	9501	100	intersecting or downstream	57620978	66009586	1_4_1846	66009586_1	NA
40017	9617	100	outside	66016670	66016670	NA	NA	NA
71984	2272	8	outside	45047041	66018561	1_7_129398	66018561_1	NA
259889	7623	38	intersecting or downstream	24100534	66043574	1_7_9343	66043574_1	NA
19760	2628	100	outside	32500161	66054593	1_7_157563	66054593_1	NA
238539	9512	100	intersecting or downstream	48232722	66058514	1_4_104	66058514_1	NA
252512	8506	29	outside	49281526	66058742	1_7_27233	66058742_1	NA
206695	8634	100	outside	19930230	66067574	1_4_1180	66067574_1	NA
226455	9875	100	outside	29429010	66129170	1_4_1076	66129170_1	NA
238540	9512	100	intersecting or downstream	19921170	66189586	1_4_99	66189586_1	NA
39375	9501	100	intersecting or downstream	15883762	66215410	1_4_269	66215410_1	NA
39161	9501	100	intersecting or downstream	51018834	66223186	1_7_7780	66223186_1	NA
90117	8787	100	intersecting or downstream	66279982	66279982	1_7_209699	66279982_1	NA
123489	8502	100	intersecting or downstream	57963478	66352086	1_7_19803	66352086_1	NA
39288	9501	100	intersecting or downstream	20156754	66359634	1_4_182	66359634_1	NA
111580	9670	99	outside	32822686	66377118	1_7_26582	66377118_1	NA
255423	9508	100	intersecting or downstream	32849938	66404370	1_4_1153	66404370_1	NA
123591	8502	100	intersecting or downstream	8791030	66462710	1_7_23085	66462710_1	NA
5558	113	100	outside	3041246	66480094	1_4_1140	66480094_1	NA
39309	9501	100	intersecting or downstream	53928274	66511186	1_4_203	66511186_1	NA
39412	9501	100	intersecting or downstream	7146994	66513394	1_7_20151	66513394_1	NA
166828	8836	100	outside	35110446	66567726	1_4_1452	66567726_1	NA
255402	9508	100	intersecting or downstream	49802770	66579986	1_4_866	66579986_1	NA
39246	9501	100	intersecting or downstream	13908306	66599250	1_4_140	66599250_1	NA
219270	620	100	outside	7925953	66646209	1_4_1361	66646209_1	NA
76256	8657	100	intersecting or downstream	37310806	66670934	1_4_588	66670934_1	NA
218395	7921	61	intersecting or downstream	16406322	66737970	1_7_93594	66737970_1	NA
123451	8502	100	intersecting or downstream	16449238	66780886	1_7_9438	66780886_1	NA
39053	9501	100	intersecting or downstream	41408994	66816482	1_4_973	66816482_1	NA
218770	9574	100	intersecting or downstream	44862898	66817458	1_4_19	66817458_1	NA
39422	9501	100	intersecting or downstream	33270258	66824690	1_7_20141	66824690_1	NA
166758	8836	100	outside	51111158	66839798	1_4_1318	66839798_1	NA
39244	9501	100	intersecting or downstream	63715666	66861394	1_4_138	66861394_1	NA
206712	8634	100	outside	66870390	66870390	NA	NA	NA
39183	9501	100	intersecting or downstream	66891858	66891858	1_7_7758	66891858_1	NA
218783	9574	100	intersecting or downstream	60378546	66997682	1_4_1024	66997682_1	NA
123606	8502	100	intersecting or downstream	33495030	67049462	1_7_8015	67049462_1	NA
212366	9536	100	intersecting or downstream	37696946	67057074	1_4_339	67057074_1	NA
260294	9890	64	outside	16734226	67065874	1_4_380	67065874_1	NA
39322	9501	100	intersecting or downstream	20931922	67069266	1_4_216	67069266_1	NA
224948	8501	100	intersecting or downstream	25147254	67090294	1_4_1554	67090294_1	NA
39341	9501	100	intersecting or downstream	67100146	67100146	NA	NA	NA
