segment_id	river_name	wl_code	grts_ranking	x	y
439	WARMBEEK	VL05_147	37564946	228550.522399999	215844.480999999
440	WARMBEEK	VL05_147	56963602	228530.624293336	215741.671407873
441	WARMBEEK	VL05_147	19214866	228536.847478192	215653.709461615
442	WARMBEEK	VL05_147	46383634	228491.5854	218085.4375
443	WARMBEEK	VL05_147	15254034	228429.443997121	218040.152146654
444	WARMBEEK	VL05_147	61391378	228456.147585702	217983.017280646
445	KLEINE NETE	VL11_127	57104118	188215.889399998	210240.011
446	KLEINE NETE	VL11_127	53958390	188299.400113955	210278.150284285
447	KLEINE NETE	VL11_127	13063926	188383.323805288	210315.379317372
448	KLEINE NETE	VL11_127	25322454	181628.333400004	208578.438999999
449	KLEINE NETE	VL11_127	45245398	181722.090715078	208565.02822514
450	KLEINE NETE	VL11_127	44804054	181814.205180588	208580.526925881
451	KLEINE NETE	VL11_127	24881110	181907.247598713	208600.64629668
452	KLEINE NETE	VL11_127	29075414	181988.737943159	208541.63932197
453	KLEINE NETE	VL11_127	35629014	182057.644145814	208470.034289236
454	KLEINE NETE	VL11_127	14640086	181087.084899999	208607.180500001
455	KLEINE NETE	VL11_127	12542934	181163.122067449	208645.441715839
456	KLEINE NETE	VL11_127	50291670	181256.694392046	208629.870878456
457	KLEINE NETE	VL11_127	54944726	181344.304966757	208592.513647091
458	KLEINE NETE	VL11_127	42116054	180037.357900001	208360.361000001
459	KLEINE NETE	VL11_127	4367318	180091.245226272	208410.665929259
460	KLEINE NETE	VL11_127	29053910	179494.446400002	208256.085999999
461	KLEINE NETE	VL11_127	50025430	179562.247007514	208329.671036831
462	KLEINE NETE	VL11_127	52122582	179660.030336905	208343.643290551
463	KLEINE NETE	VL11_127	39089110	179760.862791911	208343.751773306
464	BOLLISENBEEK	L107_854	55695570	221987.973899998	199830.3495
465	BOLLISENBEEK	L107_854	25286866	222051.134418229	199751.582432879
466	BOLLISENBEEK	L107_854	3266770	222140.815726903	199704.121209798
467	BOLLISENBEEK	L107_854	62314706	222226.397034913	199650.062639263
468	BOLLISENBEEK	L107_854	46913746	222251.333248592	199567.568395722
469	BOLLISENBEEK	L107_854	28039378	222331.442461386	199507.49714607
470	BOLLISENBEEK	L107_854	41670866	222416.39818465	199450.754369562
471	BOLLISENBEEK	L107_854	12835026	222466.991495674	199362.640540401
472	BOLLISENBEEK	L208_830	30945490	223681.479900002	198280.157499999
473	BOLLISENBEEK	L208_830	13119698	223739.765931735	198200.687831578
474	BOLLISENBEEK	L208_830	43643090	223786.031161829	198113.790287188
475	BOLLISENBEEK	L208_830	12995794	223830.787131987	198025.982737041
476	BOLLISENBEEK	L208_830	20335826	223875.105671208	197937.951722363
477	BOLLISENBEEK	L208_830	30035154	223902.205466222	197843.897632402
478	BOLLISENBEEK	L208_830	21646546	223898.180748414	197745.441492149
479	BOLLISENBEEK	L208_830	26889426	223897.227065075	197646.896952589
480	BOLLISENBEEK	L208_830	59460818	223891.684871551	197550.381022521
481	BOLLISENBEEK	L208_830	57363666	223869.513103379	197475.135127528
482	BOLLISENBEEK	L208_830	60509394	223895.270002618	197380.031330004
483	BOLLISENBEEK	L107_854	38544146	223352.091399997	204684.1855
484	BOLLISENBEEK	L107_854	49029906	223299.313577658	204593.360218204
485	BOLLISENBEEK	L107_854	54928146	223239.066506062	204507.209657381
486	BOLLISENBEEK	L107_854	33956626	223163.614942775	204433.824769532
487	BOLLISENBEEK	L107_854	49685266	223087.979151642	204360.585962374
488	BOLLISENBEEK	L107_854	62268178	222996.318116674	204310.028964519
489	BOLLISENBEEK	L107_854	58598162	222906.375035567	204256.070800684
490	BOLLISENBEEK	L107_854	52966162	222822.352935642	204192.6326809
491	BOLLISENBEEK	L107_854	1296146	222732.964454952	204137.183358192
492	BOLLISENBEEK	L107_854	18171666	221913.451899998	202983.010000002
493	BOLLISENBEEK	L107_854	5850898	221950.274511039	202892.168157018
494	BOLLISENBEEK	L107_854	50415378	221990.659973848	202802.85138468
495	BOLLISENBEEK	L107_854	36652818	222029.878360933	202713.0113829
496	BOLLISENBEEK	L107_854	15681298	222044.429984291	202618.090113105
497	BOLLISENBEEK	L107_854	29312786	222006.896553065	202527.885250693
498	BOLLISENBEEK	L107_854	49497874	221973.902324554	202436.158912137
499	BOLLISENBEEK	L107_854	19613458	221940.541071896	202343.994846005
500	BOLLISENBEEK	L107_854	54216466	221905.356572905	202252.624170636
501	BOLLISENBEEK	L107_854	16459986	221861.237622798	202165.087146614
502	BOLLISENBEEK	L107_854	10168530	221816.818560902	202077.700392361
503	BOLLISENBEEK	L107_854	52111570	221776.852185343	201988.609433303
504	BOLLISENBEEK	L107_854	5712082	221778.83223362	201890.601001004
505	ITTERBEEK	L111_1088	37934226	240652.443899997	202641.102499999
506	ITTERBEEK	L111_1088	42128530	240556.866350533	202612.425733601
507	ITTERBEEK	L111_1088	19059858	240488.550729437	202543.347388488
508	ITTERBEEK	L111_1088	56808594	240416.949539347	202476.616322523
509	ITTERBEEK	L111_1088	18535570	240321.680853112	202450.583235802
510	ITTERBEEK	L111_1088	44749970	240235.351720214	202406.790347348
511	ITTERBEEK	L111_1088	65721490	240184.212464021	202334.252598145
512	ITTERBEEK	L111_1088	27726994	240118.126975019	202264.000485803
513	ITTERBEEK	L111_1088	58356562	240053.336132856	202187.600583623
514	ITTERBEEK	L111_1088	64648018	239990.830661571	202110.576154482
515	ITTERBEEK	L111_1088	6976338	239932.26548956	202035.876305569
516	ITTERBEEK	L111_1088	947026	239836.409497916	202029.350921291
517	ITTERBEEK	L111_1088	54424402	239736.235660043	202034.962587153
518	ITTERBEEK	L111_1088	41841490	239637.897724494	202017.705493295
519	ITTERBEEK	L111_1088	35533970	242498.032399997	202904.892999999
520	ITTERBEEK	L111_1088	61224082	242399.900098422	202920.430162166
521	ITTERBEEK	L111_1088	20329618	242301.768911285	202935.720371086
522	ITTERBEEK	L111_1088	7746706	242203.481558786	202950.035496572
523	ITTERBEEK	L111_1088	43054226	242104.876495355	202950.583841503
524	ITTERBEEK	L111_1088	40957074	242016.080407477	202906.936222397
525	ITTERBEEK	L111_1088	36762770	241935.988370034	202848.638385808
526	ITTERBEEK	L111_1088	31257746	241847.849475008	202803.219065754
527	ITTERBEEK	L111_1088	61666450	241772.272203132	202808.425352262
528	ITTERBEEK	L111_1088	19723410	241679.25947776	202838.392415555
529	ITTERBEEK	L111_1088	26145938	241599.685427	202825.180729107
530	ITTERBEEK	L111_1088	37680274	241507.870336544	202808.152390932
531	ITTERBEEK	L111_1088	63370386	241420.303383305	202762.348168777
532	ITTERBEEK	L111_1088	8844434	241324.75069237	202742.818381034
533	ITTERBEEK	L111_1088	60224658	241225.801537135	202739.52508538
534	ITTERBEEK	L111_1088	65590418	241130.399134451	202764.948437047
535	KLEINE NETE	VL11_127	27894742	180519.950400002	208595.704999998
536	KLEINE NETE	VL11_127	37856214	180614.920462349	208619.859000001
537	KLEINE NETE	VL11_127	65119190	180699.973340597	208666.214594326
538	KLEINE NETE	VL11_127	39543766	180790.060873072	208680.620509165
539	ABEEK	L208_824	50251730	230442.650399998	198447.214499999
540	ABEEK	L208_824	58640338	230433.253526085	198371.908444457
541	ABEEK	L208_824	10930130	230428.298702545	198290.790841855
542	ABEEK	L208_824	29673426	230392.411564029	198221.780063428
543	ABEEK	L107_861	60729298	229691.329899997	201169.658
544	ABEEK	VL11_133	15454354	242039.204400003	207290.743999999
545	ABEEK	VL11_133	7065746	241939.722887521	207320.891928933
546	ABEEK	VL11_133	26185874	241840.377204084	207351.477623135
547	VOER	L208_820	57197442	252502.956900001	159620.300500002
548	VOER	L208_820	59294594	252596.030189584	159566.197215016
549	VOER	L208_820	29934466	252647.977587672	159467.215702894
550	LOSBEEK	L208_824	35596306	233272.445900001	205468.782499999
551	LOSBEEK	L208_824	22489106	233207.273242303	205399.856836954
552	ABEEK	L107_861	60318738	230675.961400002	203365.081500001
553	ABEEK	L107_861	42492946	230672.665991337	203285.500893095
554	SCHEPPELIJKE NETE	L107_705	46619510	203046.837899998	209209.4025
555	SCHEPPELIJKE NETE	L107_705	42425206	203091.350617437	209236.893828794
556	SCHEPPELIJKE NETE	L107_705	22502262	203154.945857807	209310.827209295
557	SCHEPPELIJKE NETE	L107_705	56056694	203195.804395676	209361.447516757
558	SCHEPPELIJKE NETE	L107_705	57482102	203276.642818265	209381.575055145
559	SCHEPPELIJKE NETE	L107_705	34790262	203308.095834242	209455.628246896
560	SCHEPPELIJKE NETE	L107_705	25353078	203353.709351876	209535.857786603
561	SCHEPPELIJKE NETE	L107_705	36887414	203450.096295001	209555.182427795
562	SCHEPPELIJKE NETE	L107_705	30071670	203547.367400282	209572.359938387
563	SCHEPPELIJKE NETE	L107_705	51043190	203627.067738528	209594.165713204
564	SCHEPPELIJKE NETE	L107_705	60218230	203703.028057863	209639.234774794
565	SCHEPPELIJKE NETE	L107_705	1497974	203779.349975327	209650.202613742
566	SCHEPPELIJKE NETE	L107_705	30464886	203844.633326158	209689.805176218
567	SCHEPPELIJKE NETE	L107_705	32562038	203934.977204951	209727.378969636
568	SCHEPPELIJKE NETE	L107_705	60873590	204024.120418015	209767.611854299
569	SCHEPPELIJKE NETE	L107_705	17619830	204091.147422142	209822.741489132
570	SCHEPPELIJKE NETE	L107_705	21814134	204140.013176859	209867.066313495
571	NA	L107_891	9850290	249295.339400001	161809.556499999
572	NA	L107_891	48647602	249228.67229024	161874.879723831
573	NA	L107_891	8801714	249141.91893036	161886.815016434
574	NA	L107_891	13520306	249062.308874982	161838.397420627
575	NA	L107_891	10046898	248808.822899997	161792.2535
576	NA	L107_891	39407026	248762.354264569	161872.268256584
577	NA	L107_891	23678386	248672.918154272	161883.288018535
578	NA	L107_891	9260466	248565.367357346	161878.274923126
579	RAAMDONKSEBEEK	L208_614	51335510	183422.598899998	192827.7645
580	RAAMDONKSEBEEK	L208_614	50286934	183514.966593949	192811.12634031
581	RAAMDONKSEBEEK	L208_614	53956950	183581.371727595	192756.905383049
582	RAAMDONKSEBEEK	L208_614	62083414	183646.535306	192685.045320265
583	RAAMDONKSEBEEK	L208_614	39014742	183707.71496617	192609.724490945
584	RAAMDONKSEBEEK	L208_614	65229142	183708.447442731	192532.710575578
585	RAAMDONKSEBEEK	L208_614	47796566	183644.48141939	192459.900930281
586	RAAMDONKSEBEEK	L208_614	37835094	183558.920240001	192415.28119279
587	RAAMDONKSEBEEK	L208_614	37310806	183583.218610718	192341.404070983
588	RAAMDONKSEBEEK	L208_614	66670934	183635.674642885	192261.521472006
589	RAAMDONKSEBEEK	L208_614	26562902	183722.51965205	192218.453449109
590	RAAMDONKSEBEEK	L208_614	51728726	183810.575166624	192177.980379201
591	RAAMDONKSEBEEK	L208_614	27869526	183907.537009957	192179.025070577
592	ZANDERBEEK	VL11_203	14842962	249921.065899998	198354.634
593	STIEMER	L208_807	1618386	231009.173900001	187439.164999999
594	STIEMER	L208_807	44610002	231075.547087221	187525.508846854
595	VLOEDGRACHT	L208_819	49468854	206856.406900004	189284.796
596	MERLEBEEK	L208_221	46816193	74383.0138999969	203890.884399999
597	MERLEBEEK	L208_221	43670465	74457.8032915271	203862.736599416
598	KLEINE NETE	VL11_127	45873110	184187.541199997	208845.0997
599	KLEINE NETE	VL11_127	42334166	184247.469897031	208925.708239238
600	KLEINE NETE	VL11_127	29751254	184329.668775315	208979.093578948
601	KLEINE NETE	VL11_127	24573910	184429.836505416	208985.133337097
602	KLEINE NETE	VL11_127	56031190	184530.141859524	208990.554838929
603	KLEINE NETE	VL11_127	2291670	184630.441757365	208996.025142996
604	KLEINE NETE	VL11_127	50526166	184730.809988387	209000.02624738
605	KLEINE NETE	VL11_127	21166038	184816.356135486	209046.457580661
606	KLEINE NETE	VL11_127	55719894	184876.011093562	209127.261032092
607	KLEINE NETE	VL11_127	34748374	184936.05072152	209207.793222441
608	KLEINE NETE	VL11_127	54671318	184994.535010519	209289.452996122
609	KLEINE NETE	VL11_127	42088406	185066.165312659	209355.61960058
610	KLEINE NETE	VL11_127	3979222	185162.653275551	209383.560422168
611	KLEINE NETE	VL11_127	5027798	185259.393682053	209410.609519399
612	KLEINE NETE	VL11_127	51165142	185356.02935852	209438.031029561
613	KLEINE NETE	VL11_127	8370134	185452.645378641	209465.521381784
614	KLEINE NETE	VL11_127	11515862	185550.684565247	209487.384524753
615	KLEINE NETE	VL11_127	34846678	185648.925841564	209508.345022478
616	KLEINE NETE	VL11_127	7583702	185747.223521857	209529.033049099
617	KLEINE NETE	VL11_127	66303958	185845.556819449	209549.405534813
618	KLEINE NETE	VL11_127	116470	185944.609143443	209539.174993418
619	KLEINE NETE	VL11_127	44156662	186037.508117755	209556.941652986
620	KLEINE NETE	VL11_127	56739574	186117.068928179	209618.266019202
621	KLEINE NETE	VL11_127	65914614	186196.327776653	209679.981101214
622	KLEINE NETE	VL11_127	33408758	186277.192040466	209739.4254677
623	KLEINE NETE	VL11_127	63817462	186372.978299586	209764.101
624	KLEINE NETE	VL11_127	34129654	186473.2241891	209757.719014506
625	KLEINE NETE	VL11_127	36226806	186573.441569898	209750.916579619
626	KLEINE NETE	VL11_127	18138870	186673.540100749	209754.803410879
627	KLEINE NETE	VL11_127	62179062	186767.054237465	209786.619167295
628	KLEINE NETE	VL11_127	32818934	186838.243845625	209857.424325954
629	KLEINE NETE	VL11_127	33523446	186924.450795581	209908.614461771
630	KLEINE NETE	VL11_127	20940534	187012.108319977	209957.597696654
631	KLEINE NETE	VL11_127	3114742	187108.704413235	209979.481515609
632	KLEINE NETE	VL11_127	65767158	187208.774937457	209987.957545457
633	KLEINE NETE	VL11_127	5998326	187379.889899999	209998.772500001
634	GIELISBEEK	L208_824	19912658	227749.316399999	198886.504999999
635	GIELISBEEK	L208_824	61069266	227795.202451848	198791.642099857
636	GIELISBEEK	L208_824	37623762	227887.883873555	198738.349941201
637	GIELISBEEK	L208_824	3020754	227986.31202577	198692.443573564
638	GIELISBEEK	L208_824	27809746	227492.953900002	199945.3495
639	GIELISBEEK	L208_824	30169042	227516.858228854	199853.129244758
640	GIELISBEEK	L208_824	52189138	227506.364007141	199759.672204663
641	GIELISBEEK	L208_824	47994834	227496.622210701	199669.957720791
642	GIELISBEEK	L208_824	10835922	227454.654727996	199592.441399312
643	GIELISBEEK	L208_824	55924690	227437.499034912	199501.291306978
644	GIELISBEEK	L208_824	42293202	227503.201561414	199439.812655657
645	GIELISBEEK	L208_824	24991698	227575.391273006	199378.038519033
646	GIELISBEEK	L208_824	36263890	227600.941141972	199285.681006428
647	GIELISBEEK	L208_824	59332562	227625.789558547	199193.122798463
648	GIELISBEEK	L208_824	44029906	227651.662948177	199100.849102425
649	GIELISBEEK	L208_824	23058386	227697.354485642	199020.673343772
650	GIELISBEEK	L208_824	40318930	227999.296899997	200474.361499999
651	GIELISBEEK	L208_824	40843218	227924.2839	200413.143522501
652	GIELISBEEK	L208_824	28260306	227862.961584521	200341.17463837
653	GIELISBEEK	L208_824	29751250	227787.481376068	200278.053311406
654	GIELISBEEK	L208_824	7731154	227708.704350233	200218.411629162
655	GIELISBEEK	L208_824	45479890	227628.670153603	200160.612678096
656	GIELISBEEK	L208_824	30955474	227538.436549862	200121.749910621
657	KLEIN NEETJE	L208_618	24419574	199565.063900001	218094.1525
658	KLEIN NEETJE	L208_618	10788086	199644.080226316	218126.946103257
659	KLEIN NEETJE	L208_618	43621622	199706.167561298	218191.695932983
660	KLEIN NEETJE	L208_618	52337910	199342.970899999	217812.960000001
661	KLEIN NEETJE	L208_618	49454326	199411.54496186	217887.663142727
662	KLEIN NEETJE	L208_618	39530030	200926.949900001	218938.969500002
663	KLEIN NEETJE	L208_618	48967214	200927.650431461	219025.742578483
664	KLEIN NEETJE	L208_618	20721198	200921.787121464	219109.00892787
665	KLEIN NEETJE	L208_618	12332590	200865.471733515	219173.412435531
666	ACHTERSTE NEET	L208_618	52023414	202406.733900003	213648.719999999
667	ACHTERSTE NEET	L208_618	14274678	202503.749413047	213674.613800456
668	ACHTERSTE NEET	L208_618	23449718	202596.242812474	213704.583707675
669	ACHTERSTE NEET	L208_618	59887734	202692.764073185	213731.130517141
670	ACHTERSTE NEET	L208_618	11784310	202788.459009463	213758.495860375
671	ACHTERSTE NEET	L208_618	53727350	202885.377308392	213785.802843462
672	ACHTERSTE NEET	L208_618	19124342	202984.869131715	213795.565003945
673	ACHTERSTE NEET	L208_618	8900726	203085.939496475	213802.233973139
674	BOSBEEK	L107_876	559698	236314.492399998	191366.280999999
675	KLEINE NETE	VL11_127	54870262	194397.330399998	214460.4945
676	REPPELERBEEK	L208_824	49667090	233058.749899998	206569.057999998
677	REPPELERBEEK	L208_824	51129362	232972.902226944	206548.142600788
678	REPPELERBEEK	L208_824	55323666	232888.459440371	206503.699070836
679	REPPELERBEEK	L208_824	33303570	232794.46484328	206481.467200175
680	REPPELERBEEK	L208_824	54012946	232698.465273203	206472.373636129
681	REPPELERBEEK	L208_824	45624338	232605.18736241	206448.307944772
682	REPPELERBEEK	L208_824	52964370	232515.534273207	206412.415350383
683	REPPELERBEEK	L208_824	470034	232425.582708261	206377.987888228
684	REPPELERBEEK	L208_824	42413074	232337.828503047	206337.980398269
685	REPPELERBEEK	L208_824	45021202	232254.254157311	206289.59873795
686	REPPELERBEEK	L208_824	8845330	232172.732817633	206237.798112683
687	MOLSE NETE	VL11_128	22706678	199945.487899996	207232.759500001
688	MOLSE NETE	VL11_128	28473846	200001.339243137	207242.802243309
689	MOLSE NETE	VL11_128	53639670	200067.064508591	207216.64956916
690	MOLSE NETE	VL11_128	33716726	200147.52441546	207176.273291517
691	MOLSE NETE	VL11_128	27298294	200239.672281156	207192.823124528
692	MOLSE NETE	VL11_128	25201142	200295.273542541	207256.013858765
693	MOLSE NETE	VL11_128	22055414	200349.456018728	207314.25497225
694	MOLSE NETE	VL11_128	30444022	200413.551198851	207326.094026296
695	MOLSE NETE	VL11_128	40356342	200467.77181853	207361.329914382
696	MOLSE NETE	VL11_128	31967734	200551.175768806	207397.17294297
697	MOLSE NETE	VL11_128	58182134	200622.199322641	207407.009289895
698	MOLSE NETE	VL11_128	16239094	200695.175306734	207394.68011784
699	MOLSE NETE	VL11_128	25807350	200758.689177552	207439.079933217
700	MOLSE NETE	VL11_128	50973174	200827.030535741	207402.792369943
701	MOLSE NETE	VL11_128	61458934	200888.394296904	207447.81969874
702	MOLSE NETE	VL11_128	31050230	200943.430968662	207502.639323156
703	MOLSE NETE	VL11_128	19515894	200973.15882409	207426.165210862
704	MOLSE NETE	VL11_128	55429622	201050.373978643	207451.643417684
705	MOLSE NETE	VL11_128	31312374	201099.309597593	207502.37814787
706	MOLSE NETE	VL11_128	22432246	201779.071400002	207805.933499999
707	MOLSE NETE	VL11_128	7621110	201832.407288825	207883.625398916
708	MOLSE NETE	VL11_128	14961142	201852.991237545	207966.666143376
709	MOLSE NETE	VL11_128	48515574	201846.841839982	208025.499446323
710	MOLSE NETE	VL11_128	47466998	201913.692307166	208092.877389578
711	MOLSE NETE	VL11_128	26233334	201976.462506422	208163.99820417
712	MOLSE NETE	VL11_128	14436854	202032.933045483	208239.375541053
713	MOLSE NETE	VL11_128	60574198	202114.673912999	208288.566963833
714	MOLSE NETE	VL11_128	34281974	202176.223811305	208355.768771763
715	MOLSE NETE	VL11_128	59447798	202240.059840447	208428.258236221
716	MOLSE NETE	VL11_128	14703478	202314.26203863	208490.6110546
717	MOLSE NETE	VL11_128	4217718	202396.028744504	208544.351025474
718	WARMBEEK	L107_858	12869138	228493.0964	213701.394000001
719	WARMBEEK	L107_858	54812178	228461.028189124	213611.974324387
720	WARMBEEK	L107_858	22306322	228482.949622177	213523.654124583
721	WARMBEEK	L107_858	20307474	228471.795068551	213457.01984676
722	WARMBEEK	L107_858	17161746	228502.098009803	213385.495626188
723	WARMBEEK	L107_858	57007634	228547.614997755	213306.529169412
724	WARMBEEK	L107_858	31841810	228597.216457976	213226.95817001
725	WARMBEEK	L107_858	36298258	228663.099608781	213157.870663646
726	WARMBEEK	L107_858	55172626	228657.64748869	213078.151304308
727	WARMBEEK	L107_858	50978322	228675.67605761	213011.855007457
732	GELSLOOPKE	L107_607	21779870	184614.731230279	233593.616529288
733	GELSLOOPKE	L107_607	64771486	184684.929958092	233557.451942023
734	GELSLOOPKE	L107_607	65820062	184755.719698261	233513.085012184
735	GELSLOOPKE	L107_607	2774430	184772.815717613	233437.84
736	GELSLOOPKE	L107_607	48911774	184788.924667846	233348.634423928
737	GELSLOOPKE	L107_607	45766046	184820.558229512	233267.983516761
738	GELSLOOPKE	L107_607	32822686	184849.086517928	233194.356108579
742	MERKSKE	L107_607	36570526	183487.830267798	233927.610999849
743	MERKSKE	L107_607	61736350	183534.481936071	233947.703002953
744	MERKSKE	L107_607	10093982	183623.117915819	233926.81189356
745	MERKSKE	L107_607	47842718	183686.60935088	233859.470298465
746	MERKSKE	L107_607	27919774	183771.829288101	233881.562503649
747	MERKSKE	L107_607	65230238	183822.067754365	233847.849766961
748	MERKSKE	L107_607	9655710	183868.983612518	233786.480894765
749	MERKSKE	L107_607	5461406	183947.614389448	233793.957604069
750	MERKSKE	L107_607	12801438	184015.640900001	233783.906366878
751	MERKSKE	L107_607	63133086	184023.969044946	233805.168019082
752	MERKSKE	L107_607	8344990	184098.445752985	233805.347147019
753	MERKSKE	L107_607	66016670	184152.956797268	233847.184050449
759	MERKSKE	L208_644	29644190	184581.520685128	233885.098876864
760	MERKSKE	L208_644	4478366	184681.909789334	233889.362089975
765	MERKSKE	L208_644	19535262	185162.784418964	234030.32687971
766	MERKSKE	L208_644	20583838	185260.109122764	234058.475962512
767	MERKSKE	L208_644	15275422	185360.332364166	234072.699684792
771	KAATSBEEK	L208_807	49770034	228211.146899998	179700.717
772	KAATSBEEK	L208_807	351794	228295.3842669	179644.326548715
773	KAATSBEEK	L208_807	51142194	228370.381838546	179576.219587436
774	KAATSBEEK	L208_807	66870834	228440.770787634	179503.425767949
775	KAATSBEEK	L208_807	15490610	228506.522167761	179426.523868096
776	KAATSBEEK	L208_807	19422770	228561.998391013	179341.802018241
777	KAATSBEEK	L208_807	13131314	228617.501645647	179257.085555715
778	KAATSBEEK	L208_807	8674866	228690.497583429	179192.705373644
779	KAATSBEEK	L208_807	30563890	228755.083195365	179131.272907167
780	DOMMEL	VL05_136	41482514	223340.431900002	215865.787
781	DOMMEL	VL05_136	33093906	223353.952860586	215783.826361411
782	DOMMEL	VL05_136	57735442	223373.582341358	215698.410627971
783	DOMMEL	VL05_136	63762	223428.545106323	215626.031699572
784	WARMBEEK	VL05_147	20251154	228455.008900002	216628.112
785	WARMBEEK	VL05_147	24445458	228465.147314185	216558.053480944
786	WARMBEEK	VL05_147	16462354	228487.439761529	216475.723539251
787	GOUWBERGSE LOOP	L208_648	28859230	178653.551899999	243658.919
788	GOUWBERGSE LOOP	L208_648	54582110	178721.565701665	243605.242461588
789	GOUWBERGSE LOOP	L208_648	34659166	178754.214300143	243510.095368243
790	GOUWBERGSE LOOP	L208_648	62708574	178765.526586217	243421.820158724
791	GOUWBERGSE LOOP	L208_648	23911262	178839.85993398	243408.956750979
792	GOUWBERGSE LOOP	L208_648	15522654	178918.842649498	243415.839317452
793	GOUWBERGSE LOOP	L208_648	48552798	178962.482930964	243361.113139638
794	GOUWBERGSE LOOP	L208_648	40164190	179032.560640096	243329.461251349
795	GOUWBERGSE LOOP	L208_648	41212766	179116.640660392	243346.864084804
796	GOUWBERGSE LOOP	L208_648	20241246	179192.245463568	243332.504031758
797	GOUWBERGSE LOOP	L208_648	23976798	179261.996026508	243281.49724408
798	GOUWBERGSE LOOP	L208_648	27122526	179334.576650767	243283.827223536
800	GOUWBERGSE LOOP	L208_648	38656862	179459.09294542	243322.752218704
801	GOUWBERGSE LOOP	L208_648	59890526	179495.421890101	243412.434605399
802	GOUWBERGSE LOOP	L208_648	6675294	179582.162880886	243446.786984493
803	GOUWBERGSE LOOP	L208_648	35773278	179656.231490677	243405.932191064
804	GOUWBERGSE LOOP	L208_648	30796638	179743.191969299	243428.110406783
805	GOUWBERGSE LOOP	L208_648	55176030	179823.149347293	243436.145126553
806	GOUWBERGSE LOOP	L208_648	2485086	179905.61853207	243386.622934766
807	GOUWBERGSE LOOP	L208_648	44428126	179978.909607569	243328.676915653
808	GOUWBERGSE LOOP	L208_648	14805854	180065.927545305	243280.43464924
809	GOUWBERGSE LOOP	L208_648	56748894	180101.127368598	243202.780411651
810	GOUWBERGSE LOOP	L208_648	13757278	180164.140515769	243218.984444982
811	GOUWBERGSE LOOP	L208_648	40561502	180252.616289888	243217.88159062
812	GOUWBERGSE LOOP	L208_648	27978590	180320.949492405	243202.216378002
813	GOUWBERGSE LOOP	L208_648	43334750	180381.890136202	243158.406375649
814	GOUWBERGSE LOOP	L208_648	1391710	180437.017098015	243133.295458242
815	GOUWBERGSE LOOP	L208_648	8469598	180499.46524229	243103.044195346
816	GOUWBERGSE LOOP	L208_648	50412638	180562.821626883	243085.13533633
817	GOUWBERGSE LOOP	L208_648	14761054	180629.42906269	243028.075906883
818	GOUWBERGSE LOOP	L208_648	44121182	180716.280143374	243022.260654608
819	GOUWBERGSE LOOP	L208_648	14154846	180758.814768334	242996.379363707
820	GOUWBERGSE LOOP	L208_648	18349150	180842.805931218	242969.478392103
821	GOUWBERGSE LOOP	L208_648	15203422	180936.605064705	242946.942532077
822	GOUWBERGSE LOOP	L208_648	3144798	181018.164634316	242889.42726755
823	GOUWBERGSE LOOP	L208_648	66059358	181094.636732836	242825.418838822
824	GOUWBERGSE LOOP	L208_648	9436254	181146.885145617	242741.954536322
825	GOUWBERGSE LOOP	L208_648	33356894	181182.698262909	242650.92325075
826	GOUWBERGSE LOOP	L208_648	12385374	181207.295298702	242554.113627102
827	GOUWBERGSE LOOP	L208_648	26016862	181200.012551596	242458.970404362
828	GOUWBERGSE LOOP	L208_648	24706142	181177.336605333	242364.595940889
829	GOUWBERGSE LOOP	L208_648	38337630	181168.104504689	242266.795931687
830	HANSKENSELSLOOP	L107_710	62898038	206314.433899999	204699.508000001
831	HANSKENSELSLOOP	L107_710	3303286	206360.860288506	204632.511999998
832	HANSKENSELSLOOP	L107_710	28469110	206419.470189935	204579.571709134
833	HANSKENSELSLOOP	L107_710	15886198	206388.041807971	204515.194793253
834	HANSKENSELSLOOP	L107_710	45770614	206462.886324611	204475.270703148
835	HANSKENSELSLOOP	L107_710	53110646	206505.312899999	204396.785140149
836	'DE AA'	VL11_120	39128534	185194.8204	214925.656500001
837	DESSELSE NEET	L111_717	12582134	199488.519900002	215639.870999999
838	DESSELSE NEET	L111_717	4193526	199562.486841911	215643.393975099
839	DESSELSE NEET	L111_717	48233718	199642.023446168	215633.753311139
840	DESSELSE NEET	L111_717	48364790	199713.412481846	215597.81100714
841	DESSELSE NEET	L111_717	44170486	199795.986273226	215583.015221034
842	DESSELSE NEET	L111_717	12713206	199858.203607128	215580.541433742
843	DESSELSE NEET	L111_717	37879030	199942.862732657	215588.743748867
844	DESSELSE NEET	L111_717	50199798	200017.940443536	215554.290687531
845	DESSELSE NEET	L111_717	32374006	200091.038236622	215537.273747263
846	DESSELSE NEET	L111_717	7208182	200179.276056649	215559.584727112
847	DESSELSE NEET	L111_717	51612918	200232.319341857	215606.454818135
848	DESSELSE NEET	L111_717	55807222	200292.22502793	215632.105
849	DESSELSE NEET	L111_717	46370038	200329.879271504	215699.257056087
850	DESSELSE NEET	L111_717	3378422	200362.195894356	215760.960541273
851	DESSELSE NEET	L111_717	756982	200411.799324574	215822.215
852	DESSELSE NEET	L111_717	6786294	200483.280479305	215855.723716078
853	DESSELSE NEET	L111_717	494838	200562.975061656	215903.977644226
854	DESSELSE NEET	L111_717	12029174	200629.456313026	215967.227543238
