segment_id	grts_ranking	sac_streams	x	y
1_4_404	2129938	outside	229115.957654968	209081.373777303
1_4_405	56655890	outside	229050.124489023	209025.065352695
1_4_406	24150034	outside	229099.738256374	208934.281539236
1_4_407	7241746	outside	229152.074760532	208846.425558748
1_4_408	23900178	intersecting or downstream	228746.134900004	210281.658
1_4_409	45280786	intersecting or downstream	228704.221900001	210806.504000001
1_4_41	36090102	outside	197626.436310157	211407.397671666
1_4_410	30600722	intersecting or downstream	228717.473277833	210702.05381961
1_4_411	43476114	intersecting or downstream	240087.193400003	206272.157499999
1_4_412	4678802	intersecting or downstream	239984.609553408	206267.574216304
1_4_413	42689682	intersecting or downstream	239883.172774219	206253.336028437
1_4_414	17523858	intersecting or downstream	239782.325252385	206233.988427802
1_4_415	15426706	intersecting or downstream	239681.607722732	206214.016152554
1_4_416	65168530	intersecting or downstream	239582.962780434	206185.954458685
1_4_417	14081554	intersecting or downstream	228718.661899999	212838.216499999
1_4_418	37150226	intersecting or downstream	228742.149300545	212759.526177625
1_4_419	7036434	intersecting or downstream	228658.528899997	214432.954999998
1_4_42	18591990	outside	197715.452636517	211368.262909788
1_4_420	9133586	intersecting or downstream	228668.037760224	214344.197234684
1_4_421	13327890	intersecting or downstream	228654.331737371	214259.345543
1_4_422	1269266	intersecting or downstream	228633.370415677	214184.048293361
1_4_423	13065746	intersecting or downstream	228597.10140934	214126.772492484
1_4_424	16211474	intersecting or downstream	228580.592998782	214058.683719744
1_4_425	28794386	intersecting or downstream	228584.782784272	213996.979344914
1_4_426	63462930	intersecting or downstream	228564.077648294	213936.411560718
1_4_427	59268626	intersecting or downstream	228585.459811753	213878.377095656
1_4_431	51425810	intersecting or downstream	228574.017436275	214988.11265422
1_4_432	5288466	intersecting or downstream	228587.57076669	214900.332497202
1_4_433	23638546	intersecting or downstream	228667.512024261	214836.875040221
1_4_434	34910738	intersecting or downstream	228643.598878695	214747.195027085
1_4_435	1880594	intersecting or downstream	228575.489988698	214719.5494055
1_4_436	27046418	intersecting or downstream	228582.666635651	214622.183018081
1_4_437	26718738	intersecting or downstream	228624.742399998	215341.850499999
1_4_438	39039506	intersecting or downstream	228586.358400002	215503.194499999
1_4_439	37564946	intersecting or downstream	228550.522399999	215844.480999999
1_4_440	56963602	intersecting or downstream	228530.624293336	215741.671407873
1_4_441	19214866	intersecting or downstream	228536.847478192	215653.709461615
1_4_442	46383634	intersecting or downstream	228491.5854	218085.4375
1_4_443	15254034	intersecting or downstream	228429.443997121	218040.152146654
1_4_445	57104118	intersecting or downstream	188215.889399998	210240.011
1_4_446	53958390	intersecting or downstream	188299.400113955	210278.150284285
1_4_447	13063926	intersecting or downstream	188383.323805288	210315.379317372
1_4_45	37703826	intersecting or downstream	243146.873899996	207942.433499999
1_4_454	14640086	intersecting or downstream	181087.084899999	208607.180500001
1_4_455	12542934	intersecting or downstream	181163.122067449	208645.441715839
1_4_456	50291670	intersecting or downstream	181256.694392046	208629.870878456
1_4_457	54944726	intersecting or downstream	181344.304966757	208592.513647091
1_4_458	42116054	intersecting or downstream	180037.357900001	208360.361000001
1_4_459	4367318	intersecting or downstream	180091.245226272	208410.665929259
1_4_46	66015378	intersecting or downstream	243132.473640269	208025.313783358
1_4_460	29053910	intersecting or downstream	179494.446400002	208256.085999999
1_4_461	50025430	intersecting or downstream	179562.247007514	208329.671036831
1_4_462	52122582	intersecting or downstream	179660.030336905	208343.643290551
1_4_463	39089110	intersecting or downstream	179760.862791911	208343.751773306
1_4_48	16680086	outside	169352.7029	209314.881499998
1_4_49	9455318	outside	169633.616899997	209293.465500001
1_4_492	18171666	intersecting or downstream	221913.451899998	202983.010000002
1_4_493	5850898	intersecting or downstream	221950.274511039	202892.168157018
1_4_494	50415378	intersecting or downstream	221990.659973848	202802.85138468
1_4_495	36652818	intersecting or downstream	222029.878360933	202713.0113829
1_4_496	15681298	intersecting or downstream	222044.429984291	202618.090113105
1_4_497	29312786	intersecting or downstream	222006.896553065	202527.885250693
1_4_498	49497874	intersecting or downstream	221973.902324554	202436.158912137
1_4_499	19613458	intersecting or downstream	221940.541071896	202343.994846005
1_4_50	7219794	intersecting or downstream	238018.201399997	193834.710499998
1_4_500	54216466	intersecting or downstream	221905.356572905	202252.624170636
1_4_501	16459986	intersecting or downstream	221861.237622798	202165.087146614
1_4_502	10168530	intersecting or downstream	221816.818560902	202077.700392361
1_4_503	52111570	intersecting or downstream	221776.852185343	201988.609433303
1_4_504	5712082	intersecting or downstream	221778.83223362	201890.601001004
1_4_505	37934226	intersecting or downstream	240652.443899997	202641.102499999
1_4_506	42128530	intersecting or downstream	240556.866350533	202612.425733601
1_4_507	19059858	intersecting or downstream	240488.550729437	202543.347388488
1_4_508	56808594	intersecting or downstream	240416.949539347	202476.616322523
1_4_509	18535570	intersecting or downstream	240321.680853112	202450.583235802
1_4_510	44749970	intersecting or downstream	240235.351720214	202406.790347348
1_4_511	65721490	intersecting or downstream	240184.212464021	202334.252598145
1_4_512	27726994	intersecting or downstream	240118.126975019	202264.000485803
1_4_513	58356562	intersecting or downstream	240053.336132856	202187.600583623
1_4_514	64648018	intersecting or downstream	239990.830661571	202110.576154482
1_4_515	6976338	intersecting or downstream	239932.26548956	202035.876305569
1_4_516	947026	intersecting or downstream	239836.409497916	202029.350921291
1_4_517	54424402	intersecting or downstream	239736.235660043	202034.962587153
1_4_518	41841490	intersecting or downstream	239637.897724494	202017.705493295
1_4_52	9585490	intersecting or downstream	242942.6404	198219.982000001
1_4_53	49169234	intersecting or downstream	242982.70259735	198123.67653856
1_4_535	27894742	intersecting or downstream	180519.950400002	208595.704999998
1_4_536	37856214	intersecting or downstream	180614.920462349	208619.859000001
1_4_537	65119190	intersecting or downstream	180699.973340597	208666.214594326
1_4_538	39543766	intersecting or downstream	180790.060873072	208680.620509165
1_4_54	17835858	intersecting or downstream	243022.190784445	198027.133331609
1_4_543	60729298	intersecting or downstream	229691.329899997	201169.658
1_4_544	15454354	intersecting or downstream	242039.204400003	207290.743999999
1_4_545	7065746	intersecting or downstream	241939.722887521	207320.891928933
1_4_546	26185874	intersecting or downstream	241840.377204084	207351.477623135
1_4_547	57197442	outside	252502.956900001	159620.300500002
1_4_55	2369362	intersecting or downstream	242952.863360173	197998.695669782
1_4_550	35596306	intersecting or downstream	233272.445900001	205468.782499999
1_4_551	22489106	intersecting or downstream	233207.273242303	205399.856836954
1_4_557	56056694	outside	203195.804395676	209361.447516757
1_4_558	57482102	outside	203276.642818265	209381.575055145
1_4_559	34790262	outside	203308.095834242	209455.628246896
1_4_56	18270290	intersecting or downstream	245290.558899999	198520.818500001
1_4_560	25353078	outside	203353.709351876	209535.857786603
1_4_561	36887414	outside	203450.096295001	209555.182427795
1_4_562	30071670	outside	203547.367400282	209572.359938387
1_4_563	51043190	outside	203627.067738528	209594.165713204
1_4_564	60218230	outside	203703.028057863	209639.234774794
1_4_565	1497974	outside	203779.349975327	209650.202613742
1_4_566	30464886	outside	203844.633326158	209689.805176218
1_4_567	32562038	outside	203934.977204951	209727.378969636
1_4_568	60873590	outside	204024.120418015	209767.611854299
1_4_569	17619830	outside	204091.147422142	209822.741489132
1_4_57	48109650	intersecting or downstream	245223.01774713	198455.018359357
1_4_570	21814134	outside	204140.013176859	209867.066313495
1_4_571	9850290	intersecting or downstream	249295.339400001	161809.556499999
1_4_572	48647602	intersecting or downstream	249228.67229024	161874.879723831
1_4_573	8801714	intersecting or downstream	249141.91893036	161886.815016434
1_4_574	13520306	intersecting or downstream	249062.308874982	161838.397420627
1_4_575	10046898	intersecting or downstream	248808.822899997	161792.2535
1_4_576	39407026	intersecting or downstream	248762.354264569	161872.268256584
1_4_577	23678386	intersecting or downstream	248672.918154272	161883.288018535
1_4_578	9260466	intersecting or downstream	248565.367357346	161878.274923126
1_4_579	51335510	intersecting or downstream	183422.598899998	192827.7645
1_4_58	5118034	intersecting or downstream	245125.301242781	198449.10642213
1_4_580	50286934	intersecting or downstream	183514.966593949	192811.12634031
1_4_581	53956950	intersecting or downstream	183581.371727595	192756.905383049
1_4_582	62083414	intersecting or downstream	183646.535306	192685.045320265
1_4_583	39014742	intersecting or downstream	183707.71496617	192609.724490945
1_4_584	65229142	intersecting or downstream	183708.447442731	192532.710575578
1_4_585	47796566	intersecting or downstream	183644.48141939	192459.900930281
1_4_586	37835094	intersecting or downstream	183558.920240001	192415.28119279
1_4_587	37310806	intersecting or downstream	183583.218610718	192341.404070983
1_4_588	66670934	intersecting or downstream	183635.674642885	192261.521472006
1_4_589	26562902	intersecting or downstream	183722.51965205	192218.453449109
1_4_59	17700946	intersecting or downstream	245054.32788357	198479.920076543
1_4_590	51728726	intersecting or downstream	183810.575166624	192177.980379201
1_4_591	27869526	intersecting or downstream	183907.537009957	192179.025070577
1_4_593	1618386	outside	231009.173900001	187439.164999999
1_4_594	44610002	outside	231075.547087221	187525.508846854
1_4_595	49468854	outside	206856.406900004	189284.796
1_4_596	46816193	outside	74383.0138999969	203890.884399999
1_4_597	43670465	outside	74457.8032915271	203862.736599416
1_4_599	42334166	intersecting or downstream	184247.469897031	208925.708239238
1_4_6	9594290	intersecting or downstream	246811.155900002	162290.59
1_4_60	55187538	intersecting or downstream	244997.155018527	198411.745930527
1_4_600	29751254	intersecting or downstream	184329.668775315	208979.093578948
1_4_601	24573910	intersecting or downstream	184429.836505416	208985.133337097
1_4_602	56031190	intersecting or downstream	184530.141859524	208990.554838929
1_4_603	2291670	intersecting or downstream	184630.441757365	208996.025142996
1_4_604	50526166	intersecting or downstream	184730.809988387	209000.02624738
1_4_61	37085394	outside	226183.459299996	200533.7031
1_4_62	7725266	outside	226107.370782553	200468.809304105
1_4_63	4055250	outside	226051.391384308	200386.407400861
1_4_633	5998326	intersecting or downstream	187379.889899999	209998.772500001
1_4_634	19912658	outside	227749.316399999	198886.504999999
1_4_635	61069266	outside	227795.202451848	198791.642099857
1_4_636	37623762	outside	227887.883873555	198738.349941201
1_4_637	3020754	outside	227986.31202577	198692.443573564
1_4_638	27809746	outside	227492.953900002	199945.3495
1_4_639	30169042	outside	227516.858228854	199853.129244758
1_4_64	25026770	outside	226011.527982275	200294.678210322
1_4_640	52189138	outside	227506.364007141	199759.672204663
1_4_641	47994834	outside	227496.622210701	199669.957720791
1_4_642	10835922	outside	227454.654727996	199592.441399312
1_4_643	55924690	outside	227437.499034912	199501.291306978
1_4_644	42293202	outside	227503.201561414	199439.812655657
1_4_645	24991698	outside	227575.391273006	199378.038519033
1_4_646	36263890	outside	227600.941141972	199285.681006428
1_4_647	59332562	outside	227625.789558547	199193.122798463
1_4_648	44029906	outside	227651.662948177	199100.849102425
1_4_649	23058386	outside	227697.354485642	199020.673343772
1_4_65	38658258	outside	225973.146117704	200202.250694157
1_4_650	40318930	outside	227999.296899997	200474.361499999
1_4_651	40843218	outside	227924.2839	200413.143522501
1_4_652	28260306	outside	227862.961584521	200341.17463837
1_4_653	29751250	outside	227787.481376068	200278.053311406
1_4_654	7731154	outside	227708.704350233	200218.411629162
1_4_655	45479890	outside	227628.670153603	200160.612678096
1_4_656	30955474	outside	227538.436549862	200121.749910621
1_4_657	24419574	outside	199565.063900001	218094.1525
1_4_658	10788086	outside	199644.080226316	218126.946103257
1_4_659	43621622	outside	199706.167561298	218191.695932983
1_4_66	29278418	outside	225934.697635806	200109.847207283
1_4_660	52337910	outside	199342.970899999	217812.960000001
1_4_661	49454326	outside	199411.54496186	217887.663142727
1_4_662	39530030	outside	200926.949900001	218938.969500002
1_4_663	48967214	outside	200927.650431461	219025.742578483
1_4_664	20721198	outside	200921.787121464	219109.00892787
1_4_665	12332590	outside	200865.471733515	219173.412435531
1_4_666	52023414	outside	202406.733900003	213648.719999999
1_4_667	14274678	outside	202503.749413047	213674.613800456
1_4_668	23449718	outside	202596.242812474	213704.583707675
1_4_669	59887734	outside	202692.764073185	213731.130517141
1_4_67	34521298	outside	225896.063715763	200017.563619904
1_4_670	11784310	outside	202788.459009463	213758.495860375
1_4_671	53727350	outside	202885.377308392	213785.802843462
1_4_672	19124342	outside	202984.869131715	213795.565003945
1_4_673	8900726	outside	203085.939496475	213802.233973139
1_4_674	559698	intersecting or downstream	236314.492399998	191366.280999999
1_4_675	54870262	intersecting or downstream	194397.330399998	214460.4945
1_4_68	47104210	outside	225843.334473693	199932.652608279
1_4_687	22706678	outside	199945.487899996	207232.759500001
1_4_688	28473846	outside	200001.339243137	207242.802243309
1_4_689	53639670	outside	200067.064508591	207216.64956916
1_4_69	45023442	outside	225791.056637495	199847.460517955
1_4_690	33716726	outside	200147.52441546	207176.273291517
1_4_691	27298294	outside	200239.672281156	207192.823124528
1_4_692	25201142	outside	200295.273542541	207256.013858765
1_4_693	22055414	outside	200349.456018728	207314.25497225
1_4_694	30444022	outside	200413.551198851	207326.094026296
1_4_695	40356342	outside	200467.77181853	207361.329914382
1_4_696	31967734	outside	200551.175768806	207397.17294297
1_4_697	58182134	outside	200622.199322641	207407.009289895
1_4_698	16239094	outside	200695.175306734	207394.68011784
1_4_699	25807350	outside	200758.689177552	207439.079933217
1_4_7	51717554	intersecting or downstream	246834.290686559	162206.845259361
1_4_70	10420434	outside	225755.064139814	199754.471238511
1_4_700	50973174	outside	200827.030535741	207402.792369943
1_4_701	61458934	outside	200888.394296904	207447.81969874
1_4_702	31050230	outside	200943.430968662	207502.639323156
1_4_703	19515894	outside	200973.15882409	207426.165210862
1_4_704	55429622	outside	201050.373978643	207451.643417684
1_4_705	31312374	outside	201099.309597593	207502.37814787
1_4_706	22432246	outside	201779.071400002	207805.933499999
1_4_707	7621110	outside	201832.407288825	207883.625398916
1_4_708	14961142	outside	201852.991237545	207966.666143376
1_4_709	48515574	outside	201846.841839982	208025.499446323
1_4_71	48169170	outside	225739.965698446	199655.57163931
1_4_710	47466998	outside	201913.692307166	208092.877389578
1_4_711	26233334	outside	201976.462506422	208163.99820417
1_4_712	14436854	outside	202032.933045483	208239.375541053
1_4_713	60574198	outside	202114.673912999	208288.566963833
1_4_714	34281974	outside	202176.223811305	208355.768771763
1_4_715	59447798	outside	202240.059840447	208428.258236221
1_4_716	14703478	outside	202314.26203863	208490.6110546
1_4_717	4217718	outside	202396.028744504	208544.351025474
1_4_718	12869138	intersecting or downstream	228493.0964	213701.394000001
1_4_719	54812178	intersecting or downstream	228461.028189124	213611.974324387
1_4_72	54132946	outside	225727.619225581	199556.274349881
1_4_720	22306322	intersecting or downstream	228482.949622177	213523.654124583
1_4_721	20307474	intersecting or downstream	228471.795068551	213457.01984676
1_4_722	17161746	intersecting or downstream	228502.098009803	213385.495626188
1_4_723	57007634	intersecting or downstream	228547.614997755	213306.529169412
1_4_724	31841810	intersecting or downstream	228597.216457976	213226.95817001
1_4_725	36298258	intersecting or downstream	228663.099608781	213157.870663646
1_4_726	55172626	intersecting or downstream	228657.64748869	213078.151304308
1_4_727	50978322	intersecting or downstream	228675.67605761	213011.855007457
1_4_73	1704146	outside	225718.560459905	199456.818670828
1_4_737	45766046	outside	184820.558229512	233267.983516761
1_4_738	32822686	outside	184849.086517928	233194.356108579
1_4_74	39977170	outside	225723.192012025	199356.851962929
1_4_742	36570526	outside	183487.830267798	233927.610999849
1_4_743	61736350	outside	183534.481936071	233947.703002953
1_4_744	10093982	outside	183623.117915819	233926.81189356
1_4_745	47842718	outside	183686.60935088	233859.470298465
1_4_746	27919774	outside	183771.829288101	233881.562503649
1_4_747	65230238	outside	183822.067754365	233847.849766961
1_4_748	9655710	outside	183868.983612518	233786.480894765
1_4_749	5461406	outside	183947.614389448	233793.957604069
1_4_75	21102802	outside	225727.675783282	199256.876909627
1_4_750	12801438	outside	184015.640900001	233783.906366878
1_4_751	63133086	outside	184023.969044946	233805.168019082
1_4_752	8344990	outside	184098.445752985	233805.347147019
1_4_753	66016670	outside	184152.956797268	233847.184050449
1_4_759	29644190	outside	184581.520685128	233885.098876864
1_4_76	58851538	outside	225709.715099501	199159.713646792
1_4_760	4478366	outside	184681.909789334	233889.362089975
1_4_765	19535262	outside	185162.784418964	234030.32687971
1_4_766	20583838	outside	185260.109122764	234058.475962512
1_4_767	15275422	outside	185360.332364166	234072.699684792
1_4_77	47005906	outside	225664.252637217	199070.561657991
1_4_771	49770034	outside	228211.146899998	179700.717
1_4_772	351794	outside	228295.3842669	179644.326548715
1_4_773	51142194	outside	228370.381838546	179576.219587436
1_4_774	66870834	outside	228440.770787634	179503.425767949
1_4_775	15490610	outside	228506.522167761	179426.523868096
1_4_776	19422770	outside	228561.998391013	179341.802018241
1_4_777	13131314	outside	228617.501645647	179257.085555715
1_4_778	8674866	outside	228690.497583429	179192.705373644
1_4_779	30563890	outside	228755.083195365	179131.272907167
1_4_78	31277266	outside	225619.725659628	198981.01679582
1_4_780	41482514	intersecting or downstream	223340.431900002	215865.787
1_4_781	33093906	intersecting or downstream	223353.952860586	215783.826361411
1_4_782	57735442	intersecting or downstream	223373.582341358	215698.410627971
1_4_783	63762	intersecting or downstream	223428.545106323	215626.031699572
1_4_784	20251154	intersecting or downstream	228455.008900002	216628.112
1_4_785	24445458	intersecting or downstream	228465.147314185	216558.053480944
1_4_786	16462354	intersecting or downstream	228487.439761529	216475.723539251
1_4_79	43860178	outside	225612.496220734	198883.051779326
1_4_8	9774514	intersecting or downstream	246885.193251655	162156.625278243
1_4_80	58015954	outside	225614.104436169	198783.801433978
1_4_804	30796638	intersecting or downstream	179743.191969299	243428.110406783
1_4_805	55176030	intersecting or downstream	179823.149347293	243436.145126553
1_4_806	2485086	intersecting or downstream	179905.61853207	243386.622934766
1_4_807	44428126	intersecting or downstream	179978.909607569	243328.676915653
1_4_81	19218642	outside	225616.069362946	198684.12619458
1_4_82	35537106	outside	225635.552039918	198585.968559356
1_4_83	49168594	outside	225635.106295447	198486.361944168
1_4_835	53110646	intersecting or downstream	206505.312899999	204396.785140149
1_4_837	12582134	intersecting or downstream	199488.519900002	215639.870999999
1_4_838	4193526	intersecting or downstream	199562.486841911	215643.393975099
1_4_839	48233718	intersecting or downstream	199642.023446168	215633.753311139
1_4_84	11419858	outside	225621.594229224	198387.195300184
1_4_840	48364790	intersecting or downstream	199713.412481846	215597.81100714
1_4_841	44170486	intersecting or downstream	199795.986273226	215583.015221034
1_4_842	12713206	intersecting or downstream	199858.203607128	215580.541433742
1_4_843	37879030	intersecting or downstream	199942.862732657	215588.743748867
1_4_844	50199798	intersecting or downstream	200017.940443536	215554.290687531
1_4_845	32374006	intersecting or downstream	200091.038236622	215537.273747263
1_4_846	7208182	intersecting or downstream	200179.276056649	215559.584727112
1_4_847	51612918	intersecting or downstream	200232.319341857	215606.454818135
1_4_848	55807222	intersecting or downstream	200292.22502793	215632.105
1_4_85	58343634	outside	225609.711111958	198287.828627711
1_4_851	756982	intersecting or downstream	200411.799324574	215822.215
1_4_852	6786294	intersecting or downstream	200483.280479305	215855.723716078
1_4_853	494838	intersecting or downstream	200562.975061656	215903.977644226
1_4_854	12029174	intersecting or downstream	200629.456313026	215967.227543238
1_4_855	58166518	intersecting or downstream	200707.451211431	215990.328301186
1_4_857	44403958	intersecting or downstream	200815.12525583	216088.701990059
1_4_858	46501110	intersecting or downstream	200886.795803284	216126.302305876
1_4_859	43355382	intersecting or downstream	200930.677580518	216176.606653675
1_4_86	46809298	outside	225594.299220725	198188.994655754
1_4_860	60132598	intersecting or downstream	200961.030290789	216219.655808423
1_4_864	56651282	intersecting or downstream	228723.578400001	211451.491
1_4_865	37219858	intersecting or downstream	228715.431533039	211390.792556183
1_4_866	66579986	intersecting or downstream	228718.204293496	211301.963877107
1_4_867	60288530	intersecting or downstream	228724.869309488	211208.134999076
1_4_868	27258386	intersecting or downstream	228726.308217038	211114.168482055
1_4_869	49278482	intersecting or downstream	228695.922601295	211027.03389432
1_4_87	49380562	outside	225584.943938342	198089.505174754
1_4_88	45186258	outside	225591.230366249	197989.792676166
1_4_881	62203510	outside	211114.085238922	204927.693691699
1_4_882	11085430	outside	211215.155579926	204948.327244721
1_4_883	48834166	outside	211316.275832481	204968.103719028
1_4_884	50931318	outside	211416.813176003	204969.572510934
1_4_885	65260818	outside	220768.080200002	210919.326099999
1_4_886	6954258	outside	220669.209960095	210904.013101552
1_4_887	15342866	outside	220576.339132529	210873.74832794
1_4_888	43654418	outside	220509.866265609	210799.339140267
1_4_889	54402322	outside	220417.750168626	210760.588336726
1_4_89	21069010	outside	225613.826931148	197892.373314421
1_4_890	12459282	outside	220319.855269417	210735.794963652
1_4_891	39722258	outside	220249.761616027	210663.62045466
1_4_892	17767698	outside	220159.973111773	210623.229120038
1_4_893	26156306	outside	220084.188666712	210555.541762234
1_4_894	56565010	outside	220070.824592508	210468.209303161
1_4_895	34835218	intersecting or downstream	224656.9384	208428.193
1_4_896	41310994	intersecting or downstream	224647.820056295	208323.724041869
1_4_897	48651026	intersecting or downstream	224638.236469444	208219.151522197
1_4_898	6707986	intersecting or downstream	224619.886593977	208115.833971891
1_4_899	678674	intersecting or downstream	224594.601110157	208014.213647034
1_4_9	3483058	intersecting or downstream	246975.485841243	162158.350758206
1_4_90	53837010	outside	225638.321845977	197795.33452919
1_4_900	14310162	intersecting or downstream	224574.290436489	207914.96122707
1_4_901	21846802	intersecting or downstream	224574.567658174	207810.775251437
1_4_902	64838418	intersecting or downstream	224588.522718474	207708.123696391
1_4_903	65429778	intersecting or downstream	224660.724399999	211946.386999998
1_4_904	15163666	intersecting or downstream	224578.834182626	211894.408613441
1_4_905	27746578	intersecting or downstream	224541.115260819	211815.274994182
1_4_906	62349586	intersecting or downstream	224563.588417061	211719.015859369
1_4_907	44261650	intersecting or downstream	224583.459309385	211621.889190474
1_4_908	5464338	intersecting or downstream	224608.144394344	211525.892769333
1_4_909	64184594	intersecting or downstream	224629.662286355	211429.209302127
1_4_91	38953234	intersecting or downstream	224741.208400004	212309.919500001
1_4_910	27402514	intersecting or downstream	224646.77404526	211331.634831709
1_4_911	50471186	intersecting or downstream	224662.055672632	211233.732538623
1_4_912	46539026	intersecting or downstream	224668.10985879	211134.802833086
1_4_913	57024786	intersecting or downstream	224673.406479075	211035.856090741
1_4_914	48636178	intersecting or downstream	224682.344920473	210937.146835569
1_4_915	61939986	intersecting or downstream	224693.845287838	210839.359658015
1_4_916	10559762	intersecting or downstream	224689.489002218	210740.352058268
1_4_917	13967634	intersecting or downstream	224677.241286233	210642.771817175
1_4_918	63250706	intersecting or downstream	224648.823430606	210550.762485879
1_4_919	3481874	intersecting or downstream	224673.747857343	210456.421092122
1_4_92	30564626	intersecting or downstream	224743.203677844	212233.125239902
1_4_920	29903634	intersecting or downstream	224750.126233478	210396.524634129
1_4_921	25709330	intersecting or downstream	224758.021211927	210305.591033988
1_4_922	40151826	intersecting or downstream	224788.454207178	210223.463444125
1_4_923	63482642	intersecting or downstream	224836.855779942	210137.007515347
1_4_924	21539602	intersecting or downstream	224882.215544098	210048.871758908
1_4_925	26782482	intersecting or downstream	224910.665353946	209956.161337919
1_4_926	2992914	intersecting or downstream	224866.848681773	209874.332184531
1_4_927	61713170	intersecting or downstream	224809.625592278	209800.946511744
1_4_928	24267538	intersecting or downstream	224765.768813449	209714.812702907
1_4_929	24791826	intersecting or downstream	224748.656238826	209620.923990306
1_4_93	41312530	intersecting or downstream	224724.076298181	212165.049104082
1_4_930	37374738	intersecting or downstream	224717.743887992	209528.352457562
1_4_931	40520466	intersecting or downstream	224780.268822385	209473.700082177
1_4_932	44714770	intersecting or downstream	224763.246292568	209377.410991563
1_4_933	23169810	intersecting or downstream	224736.179958099	209282.153393746
1_4_934	45189906	intersecting or downstream	224715.914658279	209185.138109669
1_4_935	13470482	intersecting or downstream	224684.262808372	209092.046885322
1_4_936	37587730	intersecting or downstream	224640.968046517	209006.828056522
1_4_937	36539154	intersecting or downstream	224630.602735892	208911.451500118
1_4_938	37456658	intersecting or downstream	224652.403110062	208826.056197865
1_4_939	22776594	intersecting or downstream	224717.858636414	208751.674917438
1_4_94	54423826	intersecting or downstream	224609.511399999	212627.364999998
1_4_940	23825170	intersecting or downstream	224753.715092244	208666.251313932
1_4_941	54758162	intersecting or downstream	224740.858588256	208568.339776279
1_4_947	20266066	intersecting or downstream	249979.675899997	199630.567499999
1_4_948	55362226	intersecting or downstream	250858.8389	161197.418499999
1_4_949	32228018	intersecting or downstream	250933.493810745	161148.910295353
1_4_95	946450	intersecting or downstream	224626.868908388	212537.635096183
1_4_950	4965042	intersecting or downstream	250984.421113078	161069.693437919
1_4_951	29082290	intersecting or downstream	251064.52483835	161017.497252796
1_4_952	19382962	intersecting or downstream	251160.184076713	160984.418000001
1_4_953	10994354	intersecting or downstream	251242.371173887	160930.574704545
1_4_954	35111602	intersecting or downstream	251315.957508121	160873.048005972
1_4_955	60277426	intersecting or downstream	251405.375319248	160886.192783838
1_4_956	2589570	intersecting or downstream	251490.861922898	160895.34
1_4_957	47678338	intersecting or downstream	251579.103050119	160916.728883247
1_4_958	43539890	intersecting or downstream	250337.344400004	161312.774500001
1_4_959	55287218	intersecting or downstream	250433.637622392	161304.697971451
1_4_96	9335058	intersecting or downstream	224641.46818912	212446.488206205
1_4_960	59481522	intersecting or downstream	250506.984991526	161269.898075288
1_4_961	7652018	intersecting or downstream	250606.582010447	161237.646382352
1_4_962	61653682	intersecting or downstream	250690.846854354	161218.302254322
1_4_966	23431650	intersecting or downstream	253164.999899998	203571.995999999
1_4_967	22383074	intersecting or downstream	253193.406931791	203665.112605819
1_4_968	40864226	intersecting or downstream	253211.794103074	203760.726348405
1_4_969	3115490	intersecting or downstream	253223.758637145	203857.338768361
1_4_970	34572770	intersecting or downstream	253229.326260352	203954.519014982
1_4_971	48990690	intersecting or downstream	253249.727202768	204049.723412927
1_4_972	54233570	intersecting or downstream	253264.64468832	204145.937358337
1_4_973	66816482	intersecting or downstream	253291.039632975	204239.521105213
1_4_974	33020386	intersecting or downstream	253332.352172712	204327.399537466
1_4_975	55040482	intersecting or downstream	253384.709861927	204409.338214405
1_4_976	25680354	intersecting or downstream	253442.225628465	204487.885391025
1_4_977	59861474	intersecting or downstream	253512.85268567	204554.623155361
1_4_978	64055778	intersecting or downstream	253595.469383211	204605.076673983
1_4_979	65104354	intersecting or downstream	253687.337036524	204637.102371862
1_4_98	48707858	intersecting or downstream	223447.3904	214645.600000001
1_4_980	54749666	intersecting or downstream	254038.969899997	204881.947999999
1_4_981	22047202	intersecting or downstream	253956.59337971	204804.95307119
1_4_982	10316258	intersecting or downstream	253874.216859423	204727.958142381
1_4_983	45646242	intersecting or downstream	251685.129900001	200754.943999998
1_4_984	62161314	intersecting or downstream	251584.20778347	200747.601010119
1_4_985	39092642	intersecting or downstream	251483.427931721	200737.951875377
1_4_986	60640338	intersecting or downstream	251382.49886468	200730.064344765
1_4_987	31280210	intersecting or downstream	251281.311517364	200730.55795284
1_4_988	13454418	intersecting or downstream	251182.101285647	200748.536751644
1_4_989	8473682	intersecting or downstream	251095.373355966	200796.41238071
1_4_99	66189586	intersecting or downstream	223178.053900003	216010.7555
1_4_990	6376530	intersecting or downstream	251015.489499829	200858.607668703
1_4_991	31542354	intersecting or downstream	250944.692889976	200930.808069442
1_4_992	28200018	intersecting or downstream	250887.4950762	201014.130166562
1_4_993	39734354	intersecting or downstream	250853.053081397	201109.079172362
1_4_994	64916562	intersecting or downstream	250811.126009877	201201.151932585
1_4_995	38702162	intersecting or downstream	250787.301275304	201299.261605662
1_4_996	16682066	intersecting or downstream	250790.248873269	201400.105782974
1_4_997	4623442	intersecting or downstream	250810.611458463	201499.119882815
1_4_998	64392274	intersecting or downstream	250838.212010644	201596.500184415
1_4_999	34573394	intersecting or downstream	250866.093096735	201693.825838571
1_7_10015	25641942	intersecting or downstream	178562.961144068	209636.231810953
1_7_10334	59574226	intersecting or downstream	230291.802599996	199201.723099999
