"";"polygon_id";"point_code_vervang";"grts_ranking";"rank_rel_polygon";"rank_rel_buffer";"x_coord";"y_coord"
"2957";"414775_v2020";"174006_1";61455288;14;14;214237,591973471;198062,113583292
"2958";"414785_v2020";"42934_1";2664374;1;1;213917,591973471;198414,113583292
"2959";"414785_v2020";"42934_1";8431542;2;2;213917,591973471;198286,113583292
"2960";"414785_v2020";"42934_1";11052982;3;3;213917,591973471;198446,113583292
"2961";"414785_v2020";"42934_1";12625846;4;4;213981,591973471;198254,113583292
"2962";"414785_v2020";"42934_1";14198710;5;5;213885,591973471;198382,113583292
"2963";"414785_v2020";"42934_1";14722998;6;6;213853,591973471;198318,113583292
"2964";"414785_v2020";"42934_1";16820150;7;7;213917,591973471;198318,113583292
"2965";"414785_v2020";"42934_1";19441590;8;8;213917,591973471;198382,113583292
"2966";"414785_v2020";"42934_1";25208758;9;9;213949,591973471;198286,113583292
"2967";"414785_v2020";"42934_1";27305910;10;10;213885,591973471;198254,113583292
"2968";"414785_v2020";"42934_1";29403062;11;11;214013,591973471;198254,113583292
"2969";"414785_v2020";"42934_1";30975926;12;12;213885,591973471;198414,113583292
"2970";"414785_v2020";"42934_1";31500214;13;13;213885,591973471;198318,113583292
"2971";"414785_v2020";"42934_1";33597368;14;14;213917,591973471;198350,113583292
"2972";"414785_v2020";"42934_1";36218808;15;15;213949,591973471;198414,113583292
"2973";"414785_v2020";"42934_1";37791672;16;16;213981,591973471;198318,113583292
"2974";"414785_v2020";"42934_1";41985976;17;17;213917,591973471;198254,113583292
"2975";"414785_v2020";"42934_1";44083128;18;18;213885,591973471;198286,113583292
"2976";"414785_v2020";"42934_1";46180280;19;19;213981,591973471;198286,113583292
"2977";"414785_v2020";"42934_1";48277432;20;20;213885,591973471;198350,113583292
"2978";"414785_v2020";"42934_1";50374584;21;21;213949,591973471;198318,113583292
"2979";"414785_v2020";"42934_1";52996024;22;22;213949,591973471;198382,113583292
"2980";"414785_v2020";"42934_1";58763192;23;23;213949,591973471;198254,113583292
"2981";"414785_v2020";"42934_1";60860344;24;24;213853,591973471;198286,113583292
"2982";"414785_v2020";"42934_1";64530360;25;25;213853,591973471;198382,113583292
"2983";"414785_v2020";"42934_1";65054648;26;26;213853,591973471;198350,113583292
"2984";"415236_v2018";"213726_1";4408030;1;1;154749,591973471;234190,113583292
"2985";"415236_v2018";"213726_1";4539102;2;2;154621,591973471;234158,113583292
"2986";"415236_v2018";"213726_1";11748062;3;3;154781,591973471;234190,113583292
"2987";"415236_v2018";"213726_1";12796638;4;4;154685,591973471;234126,113583292
"2988";"415236_v2018";"213726_1";16990942;5;5;154717,591973471;234094,113583292
"2989";"415236_v2018";"213726_1";18039518;6;6;154717,591973471;234062,113583292
"2990";"415236_v2018";"213726_1";21185246;7;7;154717,591973471;234158,113583292
"2991";"415236_v2018";"213726_1";25379550;8;8;154653,591973471;234190,113583292
"2992";"415236_v2018";"213726_1";28525278;9;9;154781,591973471;234158,113583292
"2993";"415236_v2018";"213726_1";33768160;10;10;154749,591973471;234126,113583292
"2994";"415236_v2018";"213726_1";37962464;11;11;154749,591973471;234158,113583292
"2995";"415236_v2018";"213726_1";38093536;12;12;154621,591973471;234190,113583292
"2996";"415236_v2018";"213726_1";41108192;13;13;154781,591973471;234094,113583292
"2997";"415236_v2018";"213726_1";42156768;14;14;154685,591973471;234190,113583292
"2998";"415236_v2018";"213726_1";45302496;15;15;154813,591973471;234158,113583292
"2999";"415236_v2018";"213726_1";46351072;16;16;154685,591973471;234094,113583292
"3000";"415236_v2018";"213726_1";47137504;17;17;154717,591973471;234222,113583292
"3001";"415236_v2018";"213726_1";48448224;18;18;154813,591973471;234062,113583292
"3002";"415236_v2018";"213726_1";50545376;19;19;154749,591973471;234094,113583292
"3003";"415236_v2018";"213726_1";51331808;20;20;154685,591973471;234222,113583292
"3004";"415236_v2018";"213726_1";54739680;21;21;154717,591973471;234190,113583292
"3005";"415236_v2018";"213726_1";57885408;22;22;154781,591973471;234126,113583292
"3006";"415236_v2018";"213726_1";58933984;23;23;154685,591973471;234158,113583292
"3007";"415236_v2018";"213726_1";62079712;24;24;154813,591973471;234190,113583292
"3008";"415236_v2018";"213726_1";63128288;25;25;154653,591973471;234094,113583292
"3009";"415309_v2020";"1009222_1";63333960;1;1;172989,591973471;166862,113583292
"3010";"415369_v2018";"966569_2";4112297;1;1;125341,591973471;199182,113583292
"3011";"415369_v2018";"966569_2";5160873;2;2;125213,591973471;199182,113583292
"3012";"415369_v2018";"966569_2";16695209;3;3;125373,591973471;199246,113583292
"3013";"415369_v2018";"966569_2";17743784;4;4;125277,591973471;199150,113583292
"3014";"415369_v2018";"966569_2";26132392;5;5;125309,591973471;199246,113583292
"3015";"415369_v2018";"966569_2";29638568;6;6;125309,591973471;199118,113583292
"3016";"415369_v2018";"966569_2";30326696;7;7;125245,591973471;199246,113583292
"3017";"415369_v2018";"966569_2";33472424;8;8;125341,591973471;199246,113583292
"3018";"415369_v2018";"966569_2";34521000;9;9;125277,591973471;199182,113583292
"3019";"415369_v2018";"966569_2";37666728;10;10;125373,591973471;199150,113583292
"3020";"415369_v2018";"966569_2";38715304;11;11;125245,591973471;199182,113583292
"3021";"415369_v2018";"966569_2";42909608;12;12;125277,591973471;199214,113583292
"3022";"415369_v2018";"966569_2";46415784;13;13;125277,591973471;199118,113583292
"3023";"415369_v2018";"966569_2";51298216;14;14;125309,591973471;199182,113583292
"3024";"415369_v2018";"966569_2";54443944;15;15;125341,591973471;199150,113583292
"3025";"415369_v2018";"966569_2";59686824;16;16;125309,591973471;199214,113583292
"3026";"415369_v2018";"966569_2";67026856;17;17;125341,591973471;199214,113583292
"3027";"417402_v2020";"28658_1";5009394;1;1;240381,591973471;185518,113583292
"3028";"417402_v2020";"28658_1";6582258;2;2;240413,591973471;185646,113583292
"3029";"417402_v2020";"28658_1";8417266;3;3;240349,591973471;185614,113583292
"3030";"417402_v2020";"28658_1";11300850;4;4;240221,591973471;185550,113583292
"3031";"417402_v2020";"28658_1";13398002;5;5;240285,591973471;185518,113583292
"3032";"417402_v2020";"28658_1";16805874;6;6;240285,591973471;185614,113583292
"3033";"417402_v2020";"28658_1";19165170;7;7;240413,591973471;185614,113583292
"3034";"417402_v2020";"28658_1";21000178;8;8;240381,591973471;185646,113583292
"3035";"417402_v2020";"28658_1";21786610;9;9;240349,591973471;185550,113583292
"3036";"417402_v2020";"28658_1";25194482;10;10;240349,591973471;185582,113583292
"3037";"417402_v2020";"28658_1";28078066;11;11;240221,591973471;185518,113583292
"3038";"417402_v2020";"28658_1";30175218;12;12;240317,591973471;185518,113583292
"3039";"417402_v2020";"28658_1";33583088;13;13;240317,591973471;185582,113583292
"3040";"417402_v2020";"28658_1";35942384;14;14;240413,591973471;185582,113583292
"3041";"417402_v2020";"28658_1";37253104;15;15;240413,591973471;185550,113583292
"3042";"417402_v2020";"28658_1";38563824;16;16;240381,591973471;185550,113583292
"3043";"417402_v2020";"28658_1";41971696;17;17;240381,591973471;185582,113583292
"3044";"417402_v2020";"28658_1";44855280;18;18;240253,591973471;185550,113583292
"3045";"417402_v2020";"28658_1";46952432;19;19;240285,591973471;185550,113583292
"3046";"417402_v2020";"28658_1";49311728;20;20;240253,591973471;185582,113583292
"3047";"417402_v2020";"28658_1";50360304;21;21;240285,591973471;185582,113583292
"3048";"417402_v2020";"28658_1";54030320;22;22;240413,591973471;185518,113583292
"3049";"417402_v2020";"28658_1";55341040;23;23;240349,591973471;185518,113583292
"3050";"417402_v2020";"28658_1";58748912;24;24;240381,591973471;185614,113583292
"3051";"417402_v2020";"28658_1";61632496;25;25;240253,591973471;185518,113583292
"3052";"417402_v2020";"28658_1";63729648;26;26;240317,591973471;185550,113583292
"3053";"417830_v2020";"151830_1";11686166;1;1;165757,591973471;187790,113583292
"3054";"417830_v2020";"151830_1";29249814;2;NA;165501,591973471;187662,113583292
"3055";"417830_v2020";"151830_1";31805718;3;NA;165981,591973471;187758,113583292
"3056";"417830_v2020";"151830_1";35803416;4;NA;165821,591973471;187726,113583292
"3057";"417830_v2020";"151830_1";37900568;5;2;165725,591973471;187726,113583292
"3058";"417830_v2020";"151830_1";39618840;7;NA;165373,591973471;187598,113583292
"3059";"417830_v2020";"151830_1";41242904;8;NA;166013,591973471;187726,113583292
"3060";"417830_v2020";"151830_1";42881304;9;3;165565,591973471;187726,113583292
"3061";"417830_v2020";"151830_1";43143448;11;NA;165789,591973471;187790,113583292
"3062";"417830_v2020";"151830_1";56396056;12;NA;165341,591973471;187598,113583292
"3063";"417830_v2020";"151830_1";62804248;13;NA;165469,591973471;187630,113583292
"3064";"417830_v2020";"151830_1";64639256;14;NA;165405,591973471;187598,113583292
"3065";"417830_v2020";"938262_1";29249814;2;NA;165501,591973471;187662,113583292
"3066";"417830_v2020";"938262_1";31805718;3;NA;165981,591973471;187758,113583292
"3067";"417830_v2020";"938262_1";35803416;4;NA;165821,591973471;187726,113583292
"3068";"417830_v2020";"938262_1";37900568;5;1;165725,591973471;187726,113583292
"3069";"417830_v2020";"938262_1";39618840;7;NA;165373,591973471;187598,113583292
"3070";"417830_v2020";"938262_1";41242904;8;NA;166013,591973471;187726,113583292
"3071";"417830_v2020";"938262_1";42881304;9;2;165565,591973471;187726,113583292
"3072";"417830_v2020";"938262_1";43143448;11;NA;165789,591973471;187790,113583292
"3073";"417830_v2020";"938262_1";56396056;12;NA;165341,591973471;187598,113583292
"3074";"417830_v2020";"938262_1";62804248;13;NA;165469,591973471;187630,113583292
"3075";"417830_v2020";"938262_1";64639256;14;NA;165405,591973471;187598,113583292
"3076";"418306_v2014";"859446_1";9248054;1;1;189565,591973471;188366,113583292
"3077";"418306_v2014";"859446_1";17636662;2;2;189469,591973471;188366,113583292
"3078";"418306_v2014";"859446_1";20978998;3;3;189437,591973471;188334,113583292
"3079";"418306_v2014";"859446_1";26025270;4;4;189533,591973471;188366,113583292
"3080";"418306_v2014";"859446_1";34413880;5;5;189501,591973471;188334,113583292
"3081";"418306_v2014";"859446_1";42868024;6;6;189565,591973471;188398,113583292
"3082";"418306_v2014";"859446_1";51191096;7;7;189501,591973471;188366,113583292
"3083";"419524_v2020";"77394_1";3223122;1;1;238045,591973471;187150,113583292
"3084";"419524_v2020";"77394_1";4271698;2;2;237853,591973471;187118,113583292
"3085";"419524_v2020";"77394_1";7417426;3;3;238045,591973471;187182,113583292
"3086";"419524_v2020";"77394_1";8466002;4;4;237853,591973471;187214,113583292
"3087";"419524_v2020";"77394_1";9514578;5;5;237981,591973471;187246,113583292
"3088";"419524_v2020";"77394_1";10563154;6;6;237917,591973471;187278,113583292
"3089";"419524_v2020";"77394_1";11611730;7;7;238013,591973471;187118,113583292
"3090";"419524_v2020";"77394_1";12660306;8;8;237949,591973471;187118,113583292
"3091";"419524_v2020";"77394_1";14757458;9;9;237853,591973471;187246,113583292
"3092";"419524_v2020";"77394_1";15806034;10;10;237981,591973471;187182,113583292
"3093";"419524_v2020";"77394_1";16854610;11;11;237917,591973471;187182,113583292
"3094";"419524_v2020";"77394_1";21048914;12;12;237853,591973471;187150,113583292
"3095";"419524_v2020";"77394_1";22097490;13;13;238045,591973471;187278,113583292
"3096";"419524_v2020";"77394_1";24194642;14;14;238045,591973471;187214,113583292
"3097";"419524_v2020";"77394_1";25243218;15;15;237885,591973471;187214,113583292
"3098";"419524_v2020";"77394_1";26291794;16;16;238013,591973471;187278,113583292
"3099";"419524_v2020";"77394_1";27340370;17;17;237949,591973471;187278,113583292
"3100";"419524_v2020";"77394_1";28388946;18;18;238013,591973471;187150,113583292
"3101";"419524_v2020";"77394_1";29437522;19;19;237949,591973471;187150,113583292
"3102";"419524_v2020";"77394_1";30748242;20;20;237885,591973471;187086,113583292
"3103";"419524_v2020";"77394_1";31534674;21;21;237885,591973471;187246,113583292
"3104";"419524_v2020";"77394_1";32583250;22;22;238013,591973471;187214,113583292
"3105";"419524_v2020";"77394_1";33631824;23;23;237917,591973471;187214,113583292
"3106";"419524_v2020";"77394_1";37826128;24;24;237885,591973471;187150,113583292
"3107";"419524_v2020";"77394_1";38874704;25;25;238045,591973471;187246,113583292
"3108";"419524_v2020";"77394_1";42020432;26;26;237853,591973471;187182,113583292
"3109";"419524_v2020";"77394_1";43069008;27;27;238013,591973471;187246,113583292
"3110";"419524_v2020";"77394_1";44117584;28;28;237949,591973471;187246,113583292
"3111";"419524_v2020";"77394_1";45166160;29;29;237981,591973471;187150,113583292
"3112";"419524_v2020";"77394_1";46214736;30;30;237917,591973471;187150,113583292
"3113";"419524_v2020";"77394_1";47525456;31;31;237853,591973471;187086,113583292
"3114";"419524_v2020";"77394_1";49360464;32;32;238013,591973471;187182,113583292
"3115";"419524_v2020";"77394_1";50409040;33;33;237949,591973471;187214,113583292
"3116";"419524_v2020";"77394_1";53554768;34;34;238045,591973471;187118,113583292
"3117";"419524_v2020";"77394_1";53816912;35;35;238013,591973471;187086,113583292
"3118";"419524_v2020";"77394_1";54603344;36;36;237885,591973471;187118,113583292
"3119";"419524_v2020";"77394_1";58011216;37;37;238045,591973471;187086,113583292
"3120";"419524_v2020";"77394_1";58797648;38;38;237885,591973471;187182,113583292
"3121";"419524_v2020";"77394_1";59846224;39;39;237981,591973471;187278,113583292
"3122";"419524_v2020";"77394_1";60894800;40;40;237917,591973471;187246,113583292
"3123";"419524_v2020";"77394_1";61943376;41;41;237981,591973471;187118,113583292
"3124";"419524_v2020";"77394_1";62991952;42;42;237917,591973471;187118,113583292
"3125";"419524_v2020";"77394_1";66137680;43;43;237981,591973471;187214,113583292
"3126";"419616_v2020";"1584722_1";8662610;7;1;237501,591973471;187118,113583292
"3127";"419616_v2020";"1584722_1";9973330;11;2;237501,591973471;186990,113583292
"3128";"419616_v2020";"1584722_1";12070482;13;3;237437,591973471;187022,113583292
"3129";"419616_v2020";"1584722_1";12856914;15;4;237565,591973471;187118,113583292
"3130";"419616_v2020";"1584722_1";14167634;19;5;237533,591973471;187022,113583292
"3131";"419616_v2020";"1584722_1";18361938;26;6;237501,591973471;187054,113583292
"3132";"419616_v2020";"1584722_1";25439826;37;7;237469,591973471;187150,113583292
"3133";"419616_v2020";"1584722_1";26750546;41;8;237469,591973471;187022,113583292
"3134";"419616_v2020";"1584722_1";28847698;43;9;237405,591973471;186990,113583292
"3135";"419616_v2020";"1584722_1";29634130;45;10;237533,591973471;187150,113583292
"3136";"419616_v2020";"1584722_1";30944850;50;11;237533,591973471;186990,113583292
"3137";"419616_v2020";"1584722_1";35139152;57;12;237501,591973471;187086,113583292
"3138";"419616_v2020";"1584722_1";38022736;62;13;237533,591973471;187182,113583292
"3139";"419616_v2020";"1584722_1";39333456;66;14;237533,591973471;187054,113583292
"3140";"419616_v2020";"1584722_1";41430608;68;15;237437,591973471;187086,113583292
"3141";"419616_v2020";"1584722_1";42217040;70;16;237469,591973471;187118,113583292
"3142";"419616_v2020";"1584722_1";43527760;74;17;237469,591973471;186990,113583292
"3143";"419616_v2020";"1584722_1";45624912;76;18;237405,591973471;187022,113583292
"3144";"419616_v2020";"1584722_1";46411344;78;19;237533,591973471;187118,113583292
"3145";"419616_v2020";"1584722_1";50605648;87;20;237501,591973471;187182,113583292
"3146";"419616_v2020";"1584722_1";51916368;94;21;237469,591973471;187054,113583292
"3147";"419616_v2020";"1584722_1";54799952;99;22;237565,591973471;187182,113583292
"3148";"419616_v2020";"1584722_1";56110672;104;23;237533,591973471;187086,113583292
"3149";"419616_v2020";"1584722_1";58207824;109;24;237437,591973471;187054,113583292
"3150";"419616_v2020";"1584722_1";58994256;110;25;237501,591973471;187150,113583292
"3151";"419616_v2020";"1584722_1";60304976;115;26;237501,591973471;187022,113583292
"3152";"419616_v2020";"1584722_1";62402128;117;27;237437,591973471;186990,113583292
"3153";"419616_v2020";"1584722_1";63188560;119;28;237565,591973471;187150,113583292
"3154";"419616_v2020";"2371154_1";4468306;2;1;237533,591973471;187214,113583292
"3155";"419616_v2020";"2371154_1";13446738;17;2;237629,591973471;187342,113583292
"3156";"419616_v2020";"2371154_1";15543890;21;3;237629,591973471;187214,113583292
"3157";"419616_v2020";"2371154_1";17641042;24;4;237629,591973471;187246,113583292
"3158";"419616_v2020";"2371154_1";19148370;27;5;237565,591973471;187278,113583292
"3159";"419616_v2020";"2371154_1";21245522;32;6;237565,591973471;187214,113583292
"3160";"419616_v2020";"2371154_1";30223954;48;7;237629,591973471;187310,113583292
"3161";"419616_v2020";"2371154_1";34418256;54;8;237597,591973471;187278,113583292
"3162";"419616_v2020";"2371154_1";35925584;58;9;237533,591973471;187246,113583292
"3163";"419616_v2020";"2371154_1";38022736;62;10;237533,591973471;187182,113583292
"3164";"419616_v2020";"2371154_1";47001168;80;11;237597,591973471;187310,113583292
"3165";"419616_v2020";"2371154_1";49098320;83;12;237597,591973471;187214,113583292
"3166";"419616_v2020";"2371154_1";50605648;87;13;237501,591973471;187182,113583292
"3167";"419616_v2020";"2371154_1";51195472;92;14;237629,591973471;187278,113583292
"3168";"419616_v2020";"2371154_1";52702800;95;15;237565,591973471;187246,113583292
"3169";"419616_v2020";"2371154_1";54799952;99;16;237565,591973471;187182,113583292
"3170";"419616_v2020";"2371154_1";56897104;105;17;237565,591973471;187310,113583292
"3171";"419616_v2020";"2371154_1";65875536;122;18;237597,591973471;187182,113583292
"3172";"419616_v2020";"2633298_1";3698258;1;1;237373,591973471;186766,113583292
"3173";"419616_v2020";"2633298_1";6827602;6;2;237341,591973471;186894,113583292
"3174";"419616_v2020";"2633298_1";8924754;9;3;237469,591973471;186926,113583292
"3175";"419616_v2020";"2633298_1";11021906;12;4;237437,591973471;186958,113583292
"3176";"419616_v2020";"2633298_1";12086866;14;5;237437,591973471;186798,113583292
"3177";"419616_v2020";"2633298_1";15216210;20;6;237373,591973471;186958,113583292
"3178";"419616_v2020";"2633298_1";16281170;23;7;237373,591973471;186830,113583292
"3179";"419616_v2020";"2633298_1";19410514;30;8;237437,591973471;186894,113583292
"3180";"419616_v2020";"2633298_1";20475474;31;9;237341,591973471;186766,113583292
"3181";"419616_v2020";"2633298_1";23604818;35;10;237341,591973471;186862,113583292
"3182";"419616_v2020";"2633298_1";24669778;36;11;237405,591973471;186766,113583292
"3183";"419616_v2020";"2633298_1";25701970;39;12;237469,591973471;186958,113583292
"3184";"419616_v2020";"2633298_1";27799122;42;13;237405,591973471;186958,113583292
"3185";"419616_v2020";"2633298_1";28864082;44;14;237437,591973471;186830,113583292
"3186";"419616_v2020";"2633298_1";31993426;51;15;237373,591973471;186926,113583292
"3187";"419616_v2020";"2633298_1";33058386;52;16;237341,591973471;186798,113583292
"3188";"419616_v2020";"2633298_1";34090576;53;17;237469,591973471;186862,113583292
"3189";"419616_v2020";"2633298_1";36187728;61;18;237405,591973471;186862,113583292
"3190";"419616_v2020";"2633298_1";40382032;67;19;237373,591973471;186894,113583292
"3191";"419616_v2020";"2633298_1";41446992;69;20;237437,591973471;186766,113583292
"3192";"419616_v2020";"2633298_1";42479184;72;21;237501,591973471;186926,113583292
"3193";"419616_v2020";"2633298_1";44576336;75;22;237437,591973471;186926,113583292
"3194";"419616_v2020";"2633298_1";45641296;77;23;237405,591973471;186830,113583292
"3195";"419616_v2020";"2633298_1";49835600;86;24;237341,591973471;186830,113583292
"3196";"419616_v2020";"2633298_1";50867792;91;25;237469,591973471;186894,113583292
"3197";"419616_v2020";"2633298_1";52964944;98;26;237405,591973471;186894,113583292
"3198";"419616_v2020";"2633298_1";57159248;108;27;237373,591973471;186862,113583292
"3199";"419616_v2020";"2633298_1";59256400;113;28;237501,591973471;186958,113583292
"3200";"419616_v2020";"2633298_1";61353552;116;29;237405,591973471;186926,113583292
"3201";"419616_v2020";"2633298_1";62418512;118;30;237405,591973471;186798,113583292
"3202";"419616_v2020";"2633298_1";66612816;125;31;237373,591973471;186798,113583292
"3203";"419616_v2020";"274002_1";4468306;2;1;237533,591973471;187214,113583292
"3204";"419616_v2020";"274002_1";8662610;7;2;237501,591973471;187118,113583292
"3205";"419616_v2020";"274002_1";12856914;15;3;237565,591973471;187118,113583292
"3206";"419616_v2020";"274002_1";19148370;27;4;237565,591973471;187278,113583292
"3207";"419616_v2020";"274002_1";21245522;32;5;237565,591973471;187214,113583292
"3208";"419616_v2020";"274002_1";25439826;37;6;237469,591973471;187150,113583292
"3209";"419616_v2020";"274002_1";29634130;45;7;237533,591973471;187150,113583292
"3210";"419616_v2020";"274002_1";34418256;54;8;237597,591973471;187278,113583292
"3211";"419616_v2020";"274002_1";35925584;58;9;237533,591973471;187246,113583292
"3212";"419616_v2020";"274002_1";38022736;62;10;237533,591973471;187182,113583292
"3213";"419616_v2020";"274002_1";42217040;70;11;237469,591973471;187118,113583292
"3214";"419616_v2020";"274002_1";46411344;78;12;237533,591973471;187118,113583292
"3215";"419616_v2020";"274002_1";47001168;80;13;237597,591973471;187310,113583292
"3216";"419616_v2020";"274002_1";49098320;83;14;237597,591973471;187214,113583292
"3217";"419616_v2020";"274002_1";50605648;87;15;237501,591973471;187182,113583292
"3218";"419616_v2020";"274002_1";52702800;95;16;237565,591973471;187246,113583292
"3219";"419616_v2020";"274002_1";54799952;99;17;237565,591973471;187182,113583292
"3220";"419616_v2020";"274002_1";56897104;105;18;237565,591973471;187310,113583292
"3221";"419616_v2020";"274002_1";58994256;110;19;237501,591973471;187150,113583292
"3222";"419616_v2020";"274002_1";63188560;119;20;237565,591973471;187150,113583292
"3223";"419616_v2020";"274002_1";65875536;122;21;237597,591973471;187182,113583292
"3224";"419616_v2020";"863826_1";4468306;2;1;237533,591973471;187214,113583292
"3225";"419616_v2020";"863826_1";5058130;5;2;237661,591973471;187246,113583292
"3226";"419616_v2020";"863826_1";9252434;10;3;237661,591973471;187310,113583292
"3227";"419616_v2020";"863826_1";13446738;17;4;237629,591973471;187342,113583292
"3228";"419616_v2020";"863826_1";15543890;21;5;237629,591973471;187214,113583292
"3229";"419616_v2020";"863826_1";17641042;24;6;237629,591973471;187246,113583292
"3230";"419616_v2020";"863826_1";19148370;27;7;237565,591973471;187278,113583292
"3231";"419616_v2020";"863826_1";21245522;32;8;237565,591973471;187214,113583292
"3232";"419616_v2020";"863826_1";26029650;40;9;237693,591973471;187310,113583292
"3233";"419616_v2020";"863826_1";29634130;45;10;237533,591973471;187150,113583292
"3234";"419616_v2020";"863826_1";30223954;48;11;237629,591973471;187310,113583292
"3235";"419616_v2020";"863826_1";34418256;54;12;237597,591973471;187278,113583292
"3236";"419616_v2020";"863826_1";35925584;58;13;237533,591973471;187246,113583292
"3237";"419616_v2020";"863826_1";38022736;62;14;237533,591973471;187182,113583292
"3238";"419616_v2020";"863826_1";42806864;73;15;237661,591973471;187342,113583292
"3239";"419616_v2020";"863826_1";47001168;80;16;237597,591973471;187310,113583292
"3240";"419616_v2020";"863826_1";49098320;83;17;237597,591973471;187214,113583292
"3241";"419616_v2020";"863826_1";50605648;87;18;237501,591973471;187182,113583292
"3242";"419616_v2020";"863826_1";51195472;92;19;237629,591973471;187278,113583292
"3243";"419616_v2020";"863826_1";52702800;95;20;237565,591973471;187246,113583292
"3244";"419616_v2020";"863826_1";54799952;99;21;237565,591973471;187182,113583292
"3245";"419616_v2020";"863826_1";55389776;103;22;237661,591973471;187278,113583292
"3246";"419616_v2020";"863826_1";56897104;105;23;237565,591973471;187310,113583292
"3247";"419616_v2020";"863826_1";58994256;110;24;237501,591973471;187150,113583292
"3248";"419616_v2020";"863826_1";59584080;114;25;237693,591973471;187342,113583292
"3249";"419616_v2020";"863826_1";63188560;119;26;237565,591973471;187150,113583292
"3250";"419616_v2020";"863826_1";65875536;122;27;237597,591973471;187182,113583292
"3251";"419641_v2020";"163826_1";14319602;1;1;239933,591973471;183342,113583292
"3252";"419641_v2020";"163826_1";16941042;2;2;239869,591973471;183342,113583292
"3253";"419641_v2020";"163826_1";47874032;3;3;239901,591973471;183342,113583292
"3254";"419672_v2020";"181234_1";1557490;1;1;239037,591973471;183310,113583292
"3255";"419672_v2020";"181234_1";2606066;2;2;238973,591973471;183310,113583292
"3256";"419672_v2020";"181234_1";4375538;3;3;239069,591973471;183182,113583292
"3257";"419672_v2020";"181234_1";10666994;4;4;238973,591973471;183246,113583292
"3258";"419672_v2020";"181234_1";12764146;5;5;239069,591973471;183246,113583292
"3259";"419672_v2020";"181234_1";16958450;6;6;239037,591973471;183246,113583292
"3260";"419672_v2020";"181234_1";18334706;7;7;239005,591973471;183310,113583292
"3261";"419672_v2020";"181234_1";19383282;8;8;238973,591973471;183278,113583292
"3262";"419672_v2020";"181234_1";29541362;9;9;239101,591973471;183246,113583292
"3263";"419672_v2020";"181234_1";33735664;10;10;239005,591973471;183246,113583292
"3264";"419672_v2020";"181234_1";44221424;11;11;238973,591973471;183214,113583292
"3265";"419672_v2020";"181234_1";46318576;12;12;239069,591973471;183214,113583292
"3266";"419672_v2020";"181234_1";50512880;13;13;239005,591973471;183214,113583292
"3267";"419672_v2020";"181234_1";51889136;14;14;239005,591973471;183278,113583292
"3268";"419672_v2020";"181234_1";52937712;15;15;238941,591973471;183278,113583292
"3269";"419672_v2020";"181234_1";63095792;16;16;239101,591973471;183214,113583292
"3270";"419692_v2020";"2343922_1";10732530;1;1;238685,591973471;183566,113583292
"3271";"419692_v2020";"2343922_1";14926834;2;2;238621,591973471;183598,113583292
"3272";"419692_v2020";"2343922_1";19121138;3;3;238717,591973471;183598,113583292
"3273";"419692_v2020";"2343922_1";23315442;4;4;238653,591973471;183566,113583292
"3274";"419692_v2020";"2343922_1";27509746;5;5;238685,591973471;183534,113583292
"3275";"419692_v2020";"2343922_1";31704050;6;6;238653,591973471;183598,113583292
"3276";"419692_v2020";"2343922_1";35898352;7;7;238685,591973471;183630,113583292
"3277";"419692_v2020";"2343922_1";50578416;8;8;238749,591973471;183630,113583292
"3278";"419692_v2020";"2343922_1";51626992;9;9;238717,591973471;183662,113583292
"3279";"419692_v2020";"2343922_1";52675568;10;10;238685,591973471;183598,113583292
"3280";"419692_v2020";"2343922_1";61064176;11;11;238717,591973471;183566,113583292
"3281";"419716_v2020";"238578_1";7578610;1;NA;238397,591973471;183886,113583292
"3282";"419716_v2020";"238578_1";8627186;2;1;238557,591973471;184014,113583292
"3283";"419716_v2020";"238578_1";21210098;3;2;238525,591973471;183982,113583292
"3284";"419716_v2020";"238578_1";22651890;4;NA;238685,591973471;184078,113583292
"3285";"419716_v2020";"238578_1";23438322;5;NA;238653,591973471;184014,113583292
"3286";"419716_v2020";"238578_1";25404402;6;3;238589,591973471;184014,113583292
"3287";"419716_v2020";"238578_1";35234800;7;NA;238653,591973471;184046,113583292
"3288";"419716_v2020";"238578_1";40215536;8;4;238621,591973471;184014,113583292
"3289";"419716_v2020";"238578_1";42181616;9;5;238557,591973471;183982,113583292
"3290";"419716_v2020";"238578_1";50570224;10;6;238493,591973471;183950,113583292
"3291";"419716_v2020";"238578_1";56206320;11;NA;238685,591973471;184046,113583292
"3292";"419716_v2020";"238578_1";58958832;12;7;238589,591973471;183982,113583292
"3293";"419723_v2020";"2204658_1";35759088;1;1;239069,591973471;183950,113583292
"3294";"419723_v2020";"2204658_1";39953392;2;2;239069,591973471;183982,113583292
"3295";"419723_v2020";"2204658_1";44147696;3;3;239037,591973471;183918,113583292
"3296";"419723_v2020";"2204658_1";52536304;4;4;239101,591973471;183950,113583292
"3297";"420658_v2020";"91122_1";8479730;1;1;238045,591973471;184814,113583292
"3298";"420658_v2020";"91122_1";11854834;2;2;238013,591973471;184782,113583292
"3299";"420658_v2020";"91122_1";16049138;3;3;238045,591973471;184782,113583292
"3300";"420658_v2020";"91122_1";25256946;4;4;238077,591973471;184814,113583292
"3301";"420658_v2020";"91122_1";27436018;5;5;238109,591973471;184718,113583292
