"";"point_status";"legacy_site";"point_code";"main_type";"type";"phab";"polygon_id";"source_bwk";"sac";"grts_ranking";"grts_ranking_draw";"measured_cycle1";"measurement_date";"selected_main_type";"selected_subtype";"rank_rel_main_type";"rank_rel_subtype";"x_coord";"y_coord"
"149";"reserve_cycle2";FALSE;"1336497_1";"2160";"2160";85;"510144_v2020";"10";1;1336497;1336497;FALSE;NA;FALSE;FALSE;102;105;24349,6;199566,1
"150";"reserve_cycle2";FALSE;"1336689_1";"2160";"2160";100;"638380_v2014";"04l";1;1336689;1336689;FALSE;NA;FALSE;FALSE;103;106;43037,6;210766,1
"151";"reserve_cycle2";FALSE;"1341617_1";"2160";"2160";80;"638604_v2014";"05l";1;1341617;1341617;FALSE;NA;FALSE;FALSE;104;107;29981,6;202062,1
"152";"reserve_cycle2";FALSE;"13456561_1";"2170";"2170";100;"509482_v2020";"10";1;13456561;13456561;FALSE;NA;FALSE;FALSE;73;76;22749,6;199086,1
"153";"reserve_cycle2";FALSE;"1348785_1";"2120";"2120";76;"645479_v2020";"10";1;1348785;1348785;FALSE;NA;FALSE;FALSE;100;115;23741,6;198542,1
"154";"reserve_cycle2";FALSE;"13505810_1";"6510";"6510_hus";100;"632705_v2020";"185";1;13505810;13505810;FALSE;NA;FALSE;FALSE;262;37;218717,6;217454,1
"155";"reserve_cycle2";FALSE;"13522997_1";"2180";"2180";100;"619623_v2014";"056";0;13522997;13522997;FALSE;NA;FALSE;FALSE;24;241;72381,591973471;226222,113583292
"156";"reserve_cycle2";FALSE;"1352881_1";"2120";"2120";71;"511718_v2020";"10";1;1352881;1352881;FALSE;NA;FALSE;FALSE;101;116;25117,591973471;199086,113583292
"157";"reserve_cycle2";FALSE;"1353905_1";"2120";"2120";100;"562538_v2018";"11";1;1353905;1353905;FALSE;NA;FALSE;FALSE;102;117;26301,6;199630,1
"158";"reserve_cycle2";FALSE;"1354738_1";"6510";"6510_hu";20;"544063_v2018";"158";1;1354738;1354738;FALSE;NA;FALSE;FALSE;90;242;243037,591973471;178254,113583292
"159";"reserve_cycle2";FALSE;"1358386_1";"2330";"2330";30;"592890_v2014";"047";0;1358386;1358386;FALSE;NA;FALSE;FALSE;47;7;227741,591973471;184942,113583292
"160";"reserve_cycle2";FALSE;"1359838_1";"6230";"6230_hn";NA;"473571_v2018";"147";1;1359838;1359838;TRUE;2018-06-27;FALSE;FALSE;111;51;159325,6;225966,1
"161";"reserve_cycle2";FALSE;"13718705_1";"2190";"2190_overig";60;"511689_v2020";"10";1;13718705;13718705;FALSE;NA;FALSE;FALSE;97;59;22813,6;198702,1
"162";"reserve_cycle2";FALSE;"13719605_1";"2180";"2180";100;"619623_v2014";"056";0;13719605;13719605;FALSE;NA;FALSE;FALSE;25;242;72445,591973471;226286,113583292
"163";"reserve_cycle2";FALSE;"1374834_1";"6510";"6510_hu";60;"315441_v2016";"158";1;1374834;1374834;FALSE;NA;FALSE;FALSE;91;243;218909,591973471;165070,113583292
"164";"reserve_cycle2";FALSE;"1375542_1";"6510";"6510_hu";100;"546220_v2018";"1612";1;1375542;1375542;FALSE;NA;FALSE;FALSE;92;244;189949,6;187694,1
"165";"reserve_cycle2";FALSE;"13785141_1";"2180";"2180";100;"619623_v2014";"056";0;13785141;13785141;FALSE;NA;FALSE;FALSE;26;243;72541,591973471;226254,113583292
"166";"reserve_cycle2";FALSE;"13822258_1";"7140";"7140_mrd";80;"370474_v2020";"198";1;13822258;13822258;FALSE;NA;FALSE;FALSE;309;15;226301,591973471;182830,113583292
"167";"reserve_cycle2";FALSE;"13833393_1";"2170";"2170";86;"509635_v2020";"10";1;13833393;13833393;FALSE;NA;FALSE;FALSE;74;77;23869,6;199502,1
"168";"reserve_cycle2";FALSE;"13871281_1";"2180";"2180";78;"511690_v2020";"09";0;13871281;13871281;FALSE;NA;FALSE;FALSE;27;244;26557,591973471;199822,113583292
"169";"reserve_cycle2";FALSE;"13899829_1";"2180";"2180";100;"638175_v2014";"056";0;13899829;13899829;FALSE;NA;FALSE;FALSE;28;245;72157,591973471;226190,113583292
"170";"reserve_cycle2";FALSE;"1390706_1";"6510";"6510_hu";100;"614532_v2014";"065";1;1390706;1390706;FALSE;NA;FALSE;FALSE;93,5;245,5;228701,6;163598,1
"171";"reserve_cycle2";FALSE;"1390706_2";"6510";"6510_hu";100;"614532_v2014";"065";1;29702258;1390706;FALSE;NA;FALSE;FALSE;93,5;245,5;228690,493;163691,895
"172";"reserve_cycle2";FALSE;"13917526_1";"6410";"6410_mo";60;"559225_v2014";"076";0;13917526;13917526;FALSE;NA;FALSE;FALSE;38;167;178397,591973471;188814,113583292
"173";"reserve_cycle2";FALSE;"1394881_1";"6230";"6230";80;"618588_v2014";"016";0;1394881;1394881;FALSE;NA;FALSE;FALSE;25;3;79677,591973471;202894,113583292
"174";"reserve_cycle2";FALSE;"1395766_1";"6230";"6230_hn";60;"358613_v2020";"194";0;1395766;1395766;TRUE;2019-05-27;FALSE;FALSE;26;52;198973,6;188398,1
"175";"reserve_cycle2";FALSE;"13964465_1";"2170";"2170";65;"511681_v2020";"10";1;13964465;13964465;FALSE;NA;FALSE;FALSE;75;78;23421,6;199278,1
"176";"reserve_cycle2";FALSE;"13980849_1";"2190";"2190_overig";60;"511719_v2020";"10";1;13980849;13980849;FALSE;NA;FALSE;FALSE;99;60;22877,6;198990,1
"177";"reserve_cycle2";FALSE;"14028486_1";"6510";"6510_hus";30;"420349_v2020";"195";1;14028486;14028486;FALSE;NA;FALSE;FALSE;269;38;155453,591973471;182318,113583292
"178";"reserve_cycle2";FALSE;"1403697_1";"2120";"2120";100;"562205_v2018";"16";1;1403697;1403697;FALSE;NA;FALSE;FALSE;103;118;37821,6;207470,1
"179";"reserve_cycle2";FALSE;"14055217_1";"2190";"2190_overig";100;"612153_v2014";"178";1;14055217;14055217;FALSE;NA;FALSE;FALSE;100;61;34781,6;204590,1
"180";"not_selelected";TRUE;"1407153_1";"2160";"2160";10;"439140_v2016";"049";1;51476657;1407153;TRUE;2021-08-23;FALSE;FALSE;112;115;29327,3;201669,7
"181";"reserve_cycle2";FALSE;"1408817_1";"2120";"2120";100;"560873_v2018";"049";1;1408817;1408817;FALSE;NA;FALSE;FALSE;104;119;30429,6;203534,1
"182";"reserve_cycle2";FALSE;"14139570_1";"6230";"6230_hnk";100;"680444_v2014";"11ex";1;14139570;14139570;FALSE;NA;FALSE;FALSE;493;11;241565,591973471;167278,113583292
"183";"reserve_cycle2";FALSE;"14151473_1";"2170";"2170";55;"561267_v2018";"05l";1;14151473;14151473;FALSE;NA;FALSE;FALSE;76;79;32541,6;203438,1
"184";"reserve_cycle2";FALSE;"14226609_1";"2190";"2190_overig";52;"509551_v2020";"10";1;14226609;14226609;FALSE;NA;FALSE;FALSE;101;62;23069,6;199150,1
"185";"reserve_cycle2";FALSE;"1423406_1";"4010";"4010";100;"609670_v2018";"168";0;1423406;1423406;FALSE;NA;FALSE;FALSE;13;204;189149,591973471;226158,113583292
"186";"reserve_cycle2";FALSE;"14243862_1";"6410";"6410_mo";100;"572187_v2014";"076";0;14243862;14243862;FALSE;NA;FALSE;FALSE;39;170;162141,591973471;195726,113583292
"187";"reserve_cycle2";FALSE;"1427798_1";"6230";"6230_hn";100;"412737_v2020";"189";1;1427798;1427798;FALSE;NA;FALSE;FALSE;115;53;183773,591973471;189582,113583292
"188";"reserve_cycle2";FALSE;"1428270_1";"6230";"6230_hn";60;"591868_v2016";"1511";0;1428270;1428270;TRUE;2017-06-26;FALSE;FALSE;27;54;196637,6;229230,1
"189";"reserve_cycle2";FALSE;"14292913_1";"2170";"2170";15;"596007_v2014";"05l";1;14292913;14292913;FALSE;NA;FALSE;FALSE;77;80;30269,6;201998,1
"190";"reserve_cycle2";FALSE;"143150_1";"4010";"4010";70;"412374_v2014";"98z";0;143150;143150;FALSE;NA;FALSE;FALSE;4;46;199805,6;228206,1
"191";"reserve_cycle2";FALSE;"143150_1";"4030";"4030";70;"412374_v2014";"98z";0;143150;143150;FALSE;NA;FALSE;FALSE;13;58;199805,591973471;228206,113583292
"192";"reserve_cycle2";FALSE;"1437938_1";"6510";"6510_hu";30;"585216_v2014";"069";1;1437938;1437938;FALSE;NA;FALSE;FALSE;95;247;236093,6;174734,1
"193";"reserve_cycle2";FALSE;"14387474_1";"7140";"7140_mrd";70;"629792_v2020";"186";1;14387474;14387474;FALSE;NA;FALSE;FALSE;310;16;223421,591973471;217422,113583292
"194";"reserve_cycle2";FALSE;"1442745_1";"6510";"6510_hu";100;"528862_v2018";"177";1;1442745;1442745;FALSE;NA;FALSE;FALSE;96,5;248,5;146813,6;156814,1
"195";"reserve_cycle2";FALSE;"1442745_2";"6510";"6510_hu";100;"528862_v2018";"177";1;1442745;1442745;FALSE;NA;FALSE;FALSE;96,5;248,5;146814,961;156815,017
"196";"reserve_cycle2";FALSE;"14430070_1";"7140";"7140_mrd";100;"631122_v2020";"184";1;14430070;14430070;FALSE;NA;FALSE;FALSE;311;17;203581,591973471;204366,113583292
"197";"reserve_cycle2";FALSE;"1448238_1";"6230";"6230_ha";100;"598533_v2014";"087";1;1448238;1448238;TRUE;2020-08-06;FALSE;FALSE;118;51;191517,7;231726
"198";"reserve_cycle2";FALSE;"145106_1";"4030";"4030";100;"473818_v2018";"149";0;145106;145106;FALSE;NA;FALSE;FALSE;14;60;224797,591973471;186894,113583292
"199";"reserve_cycle2";FALSE;"1454214_1";"6510";"6510_hu";80;"419876_v2020";"195";1;1454214;1454214;FALSE;NA;FALSE;FALSE;98;250;179037,6;185006,1
"200";"reserve_cycle2";FALSE;"1456146_1";"6510";"6510_hu";70;"540633_v2018";"177";1;1456146;1456146;FALSE;NA;FALSE;FALSE;99;251;231741,591973471;204942,113583292
"201";"reserve_cycle2";FALSE;"1457206_1";"6230";"6230_ha";NA;"358537_v2020";"194";0;1457206;1457206;TRUE;2019-05-24;FALSE;FALSE;28;52;198301,7;187854
"202";"reserve_cycle2";FALSE;"14610225_1";"2170";"2170";55;"561267_v2018";"05l";1;14610225;14610225;FALSE;NA;FALSE;FALSE;78;81;32861,6;203758,1
"203";"reserve_cycle2";FALSE;"1461302_1";"6230";"6230_ha";NA;"358613_v2020";"194";0;1461302;1461302;TRUE;2019-05-27;FALSE;FALSE;29;53;198845,6;188333,9
"204";"reserve_cycle2";FALSE;"1462209_1";"6230";"6230";40;"592260_v2014";"015";0;1462209;1462209;FALSE;NA;FALSE;FALSE;30;4;79165,591973471;203278,113583292
"205";"reserve_cycle2";FALSE;"14641014_1";"7140";"7140_mrd";75;"560237_v2018";"168";1;14641014;14641014;FALSE;NA;FALSE;FALSE;312;18;207229,591973471;204718,113583292
"206";"reserve_cycle2";FALSE;"1464626_1";"6230";"6230_ha";NA;"345006_v2020";"198";1;1464626;1464626;TRUE;2019-07-02;FALSE;FALSE;119;54;224733,6;181838,2
"207";"reserve_cycle2";FALSE;"14675761_1";"2170";"2170";55;"561267_v2018";"05l";1;14675761;14675761;FALSE;NA;FALSE;FALSE;79;82;32541,6;203502,1
"208";"reserve_cycle2";FALSE;"14695753_1";"7140";"7140_mrd";100;"511528_v2020";"147";1;14695753;14695753;FALSE;NA;FALSE;FALSE;313;19;93213,591973471;217966,113583292
"209";"reserve_cycle2";FALSE;"14712006_1";"7140";"7140_base";60;"361155_v2020";"194";1;14712006;14712006;FALSE;NA;FALSE;FALSE;314;3;162493,591973471;179726,113583292
"210";"reserve_cycle2";FALSE;"1473234_1";"6230";"6230_ha";50;"305282_v2016";"148";1;1473234;1473234;FALSE;NA;FALSE;FALSE;120;55;222589,591973471;188302,113583292
"211";"reserve_cycle2";FALSE;"14767281_1";"2170";"2170";95;"517092_v2018";"10";1;14767281;14767281;FALSE;NA;FALSE;FALSE;80;83;22941,6;198830,1
"212";"reserve_cycle2";FALSE;"14872369_1";"2170";"2170";55;"561267_v2018";"05l";1;14872369;14872369;FALSE;NA;FALSE;FALSE;81;84;33117,6;203822,1
"213";"reserve_cycle2";FALSE;"14937905_1";"2170";"2170";40;"561349_v2018";"05l";1;14937905;14937905;FALSE;NA;FALSE;FALSE;82;85;32477,6;203310,1
"214";"reserve_cycle2";FALSE;"1494833_1";"2120";"2120";100;"507125_v2018";"049";0;1494833;1494833;FALSE;NA;FALSE;FALSE;16;124;33597,591973471;205166,113583292
"215";"reserve_cycle2";FALSE;"14980273_1";"2170";"2170";90;"166839_v2020";"10";1;14980273;14980273;FALSE;NA;FALSE;FALSE;83;86;23613,6;198478,1
"216";"reserve_cycle2";FALSE;"1498926_1";"4010";"4010";70;"594533_v2014";"99n";0;1498926;1498926;FALSE;NA;FALSE;FALSE;14;205;200477,591973471;227534,113583292
"217";"reserve_cycle2";FALSE;"1508278_1";"6230";"6230_hn";90;"594450_v2020";"198";1;1508278;1508278;TRUE;2019-07-10;FALSE;FALSE;123;55;214781,5;201422,2
"218";"reserve_cycle2";FALSE;"1512322_1";"6510";"6510_hu";30;"647633_v2014";"1010";1;1512322;1512322;FALSE;NA;FALSE;FALSE;100;252;253501,6;158830,1
"219";"reserve_cycle2";FALSE;"1512530_1";"6510";"6510_hu";100;"544700_v2018";"176";1;1512530;1512530;FALSE;NA;FALSE;FALSE;101,5;253,5;245085,6;197902,1
"220";"reserve_cycle2";FALSE;"1512530_2";"6510";"6510_hu";100;"544700_v2018";"176";1;56038482;1512530;FALSE;NA;FALSE;FALSE;101,5;253,5;245036,06;197951,655
"221";"reserve_cycle2";FALSE;"1515190_1";"6510";"6510_hu";20;"562771_v2018";"1510";1;1515190;1515190;FALSE;NA;FALSE;FALSE;103;255;217021,591973471;187758,113583292
"222";"reserve_cycle2";FALSE;"1516497_1";"6230";"6230_hn";20;"538137_v2018";"178";1;1516497;1516497;FALSE;NA;FALSE;FALSE;124;56;51389,591973471;184366,113583292
"223";"reserve_cycle2";FALSE;"15176881_1";"2170";"2170";65;"511681_v2020";"10";1;15176881;15176881;FALSE;NA;FALSE;FALSE;84;87;23389,6;198894,1
"224";"reserve_cycle2";FALSE;"1518866_1";"2330";"2330";100;"562497_v2016";"o";0;1518866;1518866;FALSE;NA;FALSE;FALSE;51;8;221949,591973471;214286,113583292
"225";"reserve_cycle2";FALSE;"1531602_1";"6230";"6230_ha";NA;"545815_v2018";"1410";1;1531602;1531602;TRUE;2019-07-04;FALSE;FALSE;125;56;223933,7;190190
"226";"reserve_cycle2";FALSE;"15347249_1";"2170";"2170";50;"638611_v2014";"05l";1;15347249;15347249;FALSE;NA;FALSE;FALSE;85;88;30205,6;202350,1
"227";"reserve_cycle2";FALSE;"1535001_2";"6510";"6510_hu";50;"174583_v2020";"184";1;1535001;1535001;FALSE;NA;FALSE;FALSE;104;256;102261,563;163566,863
"228";"reserve_cycle2";FALSE;"15380273_1";"2190";"2190_overig";100;"444892_v2016";"15ex";0;15380273;15380273;FALSE;NA;FALSE;FALSE;2;72;33725,591973471;203886,113583292
"229";"reserve_cycle2";FALSE;"1539858_1";"4010";"4010";100;"550725_v2016";"148";0;1539858;1539858;FALSE;NA;FALSE;FALSE;15;206;219613,591973471;210350,113583292
"230";"reserve_cycle2";FALSE;"15462193_1";"2170";"2170";55;"561267_v2018";"05l";1;15462193;15462193;FALSE;NA;FALSE;FALSE;86;89;32381,6;203502,1
"231";"reserve_cycle2";FALSE;"1546542_1";"6230";"6230_ha";80;"467378_v2018";"099";1;1546542;1546542;FALSE;NA;FALSE;FALSE;126;57;191677,6;231982,1
"232";"reserve_cycle2";FALSE;"15497393_1";"2170";"2170";15;"638604_v2014";"05l";1;15497393;15497393;FALSE;NA;FALSE;FALSE;87;90;29725,6;201934,1
"233";"reserve_cycle2";FALSE;"15526194_1";"7140";"7140_mrd";30;"370475_v2020";"198";1;15526194;15526194;FALSE;NA;FALSE;FALSE;315;20;226685,591973471;183310,113583292
"234";"reserve_cycle2";FALSE;"15724337_1";"2170";"2170";55;"561267_v2018";"05l";1;15724337;15724337;FALSE;NA;FALSE;FALSE;88;91;32765,6;203694,1
"235";"reserve_cycle2";FALSE;"15829593_1";"6410";"6410_mo";60;"554801_v2018";"184";0;15829593;15829593;FALSE;NA;FALSE;FALSE;40;179;111261,591973471;178222,113583292
"236";"reserve_cycle2";FALSE;"158326_1";"4030";"4030";100;"641717_v2020";"1912";0;158326;158326;FALSE;NA;FALSE;FALSE;15;61;215805,591973471;208014,113583292
"237";"reserve_cycle2";FALSE;"1593478_2";"6230";"6230_ha";40;"447854_v2018";"1310";1;18370694;1593478;TRUE;2019-07-08;FALSE;FALSE;128;58;180091,6;182159,5
"238";"reserve_cycle2";FALSE;"159390_1";"4030";"4030";100;"591945_v2014";"065";0;159390;159390;FALSE;NA;FALSE;FALSE;16;63;183229,591973471;218798,113583292
"239";"reserve_cycle2";FALSE;"1594294_1";"6230";"6230_ha";30;"638924_v2020";"196";1;1594294;1594294;FALSE;NA;FALSE;FALSE;129;59;216221,591973471;198638,113583292
"240";"reserve_cycle2";FALSE;"1594321_1";"6230";"6230_hn";100;"562671_v2018";"178";1;1594321;1594321;FALSE;NA;FALSE;FALSE;130;57;50973,591973471;183726,113583292
"241";"reserve_cycle2";FALSE;"15952150_1";"6410";"6410_mo";100;"611705_v2014";"077";0;15952150;15952150;FALSE;NA;FALSE;FALSE;41;180;164157,591973471;189134,113583292
"242";"reserve_cycle2";FALSE;"16006961_1";"2170";"2170";20;"501917_v2020";"05l";1;16006961;16006961;FALSE;NA;FALSE;FALSE;89;92;30301,6;202862,1
"243";"reserve_cycle2";FALSE;"1605598_1";"6230";"6230_ha";60;"437242_v2018";"147";1;1605598;1605598;FALSE;NA;FALSE;FALSE;131;60;159389,591973471;225102,113583292
"244";"reserve_cycle2";FALSE;"16061617_1";"2170";"2170";65;"511681_v2020";"10";1;16061617;16061617;FALSE;NA;FALSE;FALSE;90;93;23517,6;199150,1
"245";"reserve_cycle2";FALSE;"16067893_1";"2190";"2190_overig";30;"644193_v2014";"059";0;16067893;16067893;FALSE;NA;FALSE;FALSE;3;79;76637,591973471;227726,113583292
"246";"reserve_cycle2";FALSE;"1609638_1";"6230";"6230_hn";100;"415876_v2020";"185";1;1609638;1609638;FALSE;NA;FALSE;FALSE;132;58;186205,591973471;179758,113583292
"247";"reserve_cycle2";FALSE;"16147806_1";"6510";"6510_hus";28;"627843_v2014";"056";1;16147806;16147806;FALSE;NA;FALSE;FALSE;281;39;177629,6;241390,1
"248";"reserve_cycle2";FALSE;"1615593_1";"6230";"6230_hn";60;"537758_v2018";"179";0;1615593;1615593;FALSE;NA;FALSE;FALSE;31;59;138781,591973471;196526,113583292
"249";"not_selelected";TRUE;"1616049_1";"2160";"2160";95;"511705_v2020";"11";1;6072497;1616049;TRUE;2021-08-26;FALSE;FALSE;132;135;26587,6;199412
"250";"reserve_cycle2";FALSE;"1620614_1";"6230";"6230_hn";100;"548845_v2018";"1710";0;1620614;1620614;FALSE;NA;FALSE;FALSE;32;60;173853,591973471;170926,113583292
"251";"reserve_cycle2";FALSE;"1627010_2";"6230";"6230_hnk";NA;"673511_v2014";"11ex";0;26792834;1627010;TRUE;2018-05-31;FALSE;FALSE;33;2;254788,3;158336,7
"252";"reserve_cycle2";FALSE;"1631954_1";"6230";"6230_ha";10;"409732_v2018";"1410";1;1631954;1631954;TRUE;2019-07-04;FALSE;FALSE;133;61;223805,6;189870,1
"253";"reserve_cycle2";FALSE;"1634546_1";"6230";"6230_ha";20;"569332_v2014";"069";0;1634546;1634546;TRUE;2018-06-05;FALSE;FALSE;34;62;237021,6;174606,1
"254";"reserve_cycle2";FALSE;"1638390_1";"6230";"6230_ha";100;"500336_v2018";"177";1;1638390;1638390;FALSE;NA;FALSE;FALSE;134;63;187741,591973471;217454,113583292
"255";"reserve_cycle2";FALSE;"1639350_1";"6230";"6230_hn";100;"639518_v2020";"198";1;1639350;1639350;FALSE;NA;FALSE;FALSE;135;61;215421,591973471;201614,113583292
"256";"reserve_cycle2";FALSE;"1646894_2";"6230";"6230_hmo";30;"559666_v2018";"175";1;1646894;1646894;FALSE;NA;FALSE;FALSE;136;40;190589,59;228334,11
"257";"reserve_cycle2";FALSE;"1657793_1";"6230";"6230_hn";100;"514965_v2020";"199";0;1657793;1657793;FALSE;NA;FALSE;FALSE;35;62;71261,591973471;203918,113583292
"258";"reserve_cycle2";FALSE;"16593042_1";"7140";"7140_mrd";100;"550304_v2018";"178";1;16593042;16593042;FALSE;NA;FALSE;FALSE;316;21;240317,591973471;208686,113583292
"259";"reserve_cycle2";FALSE;"1660114_2";"6230";"6230_hn";NA;"421351_v2020";"196";1;66671826;1660114;TRUE;2019-07-10;FALSE;FALSE;137;63;219707,6;196609,2
"260";"reserve_cycle2";FALSE;"1660950_1";"6230";"6230_hmo";NA;"572187_v2014";"076";0;1660950;1660950;TRUE;2017-06-23;FALSE;FALSE;36;41;162110;195726,1
"261";"reserve_cycle2";FALSE;"1662902_1";"6230";"6230_hmo";30;"414452_v2020";"1810";1;1662902;1662902;FALSE;NA;FALSE;FALSE;138;42;216317,591973471;196526,113583292
"262";"reserve_cycle2";FALSE;"16635154_1";"6510";"6510_hus";100;"632705_v2020";"185";1;16635154;16635154;FALSE;NA;FALSE;FALSE;286;40;218749,6;217582,1
"263";"reserve_cycle2";FALSE;"16651538_1";"6510";"6510_hus";100;"632710_v2020";"185";1;16651538;16651538;FALSE;NA;FALSE;FALSE;287;41;218845,6;217518,1
"264";"reserve_cycle2";FALSE;"167030_1";"4030";"4030";95;"592432_v2016";"1412";0;167030;167030;FALSE;NA;FALSE;FALSE;17;66;206813,591973471;213166,113583292
"265";"reserve_cycle2";FALSE;"1672629_1";"2120";"2120";100;"560754_v2018";"0210";0;1672629;1672629;FALSE;NA;FALSE;FALSE;17;133;57501,591973471;220174,113583292
"266";"reserve_cycle2";FALSE;"167634_1";"4030";"4030";100;"416795_v2020";"1811";0;167634;167634;FALSE;NA;FALSE;FALSE;18;67;223933,591973471;192174,113583292
"267";"reserve_cycle2";FALSE;"1676498_2";"6230";"6230_hn";10;"421332_v2020";"196";1;35230930;1676498;TRUE;2019-07-10;FALSE;FALSE;139;64;219438,3;196598
"268";"reserve_cycle2";FALSE;"16855186_1";"7140";"7140_mrd";90;"550302_v2018";"178";1;16855186;16855186;FALSE;NA;FALSE;FALSE;317;22;240637,591973471;208750,113583292
"269";"reserve_cycle2";FALSE;"1688198_1";"6230";"6230_hn";40;"412464_v2020";"186";1;1688198;1688198;FALSE;NA;FALSE;FALSE;140;65;172829,591973471;170446,113583292
"270";"reserve_cycle2";FALSE;"1691441_1";"2130";"2130_hd";80;"601201_v2014";"049";0;1691441;1691441;FALSE;NA;FALSE;FALSE;9;171;33373,591973471;204750,113583292
"271";"reserve_cycle2";FALSE;"1693342_1";"6230";"6230_hmo";60;"560893_v2018";"1611";0;1693342;1693342;FALSE;NA;FALSE;FALSE;37;43;179229,591973471;223502,113583292
"272";"reserve_cycle2";FALSE;"16934238_1";"6510";"6510_hus";28;"627843_v2014";"056";1;16934238;16934238;FALSE;NA;FALSE;FALSE;288;42;177565,6;241294,1
"273";"reserve_cycle2";FALSE;"17008918_1";"6510";"6510_hus";100;"361019_v2020";"195";1;17008918;17008918;FALSE;NA;FALSE;FALSE;290;43;164381,6;187246,1
"274";"not_selelected";FALSE;"1710001_1";"2160";"2160";10;"596007_v2014";"05l";1;1710001;1710001;TRUE;2020-08-24;FALSE;FALSE;137;140;30237,6;202030,1
"275";"reserve_cycle2";FALSE;"1711014_1";"6230";"6230_ha";NA;"360526_v2020";"197";1;1711014;1711014;TRUE;2016-08-23;FALSE;FALSE;141;64;190141,6;182094,1
"276";"reserve_cycle2";FALSE;"17120584_1";"7140";"7140_mrd";100;"511528_v2020";"147";1;17120584;17120584;FALSE;NA;FALSE;FALSE;318;23;93181,591973471;217902,113583292
"277";"reserve_cycle2";FALSE;"1713874_1";"6230";"6230_ha";10;"409732_v2018";"1410";1;1713874;1713874;TRUE;2019-07-04;FALSE;FALSE;142;65;223261,5;189838,1
"278";"reserve_cycle2";FALSE;"1723446_2";"6230";"6230_ha";NA;"358613_v2020";"194";0;1723446;1723446;TRUE;2019-05-27;FALSE;FALSE;38;66;198972,6;188112
"279";"reserve_cycle2";FALSE;"172498_1";"4030";"4030";100;"560778_v2014";"0312";0;172498;172498;FALSE;NA;FALSE;FALSE;19;71;234397,591973471;187406,113583292
"280";"not_selelected";FALSE;"1742034_2";"6230";"6230_hn";10;"421332_v2020";"196";1;43685074;1742034;TRUE;2019-07-10;FALSE;FALSE;145;67;219459,9;196479
"281";"reserve_cycle2";FALSE;"174326_1";"4030";"4030";100;"560751_v2018";"1412";0;174326;174326;FALSE;NA;FALSE;FALSE;20;73;198749,591973471;212686,113583292
"282";"reserve_cycle2";FALSE;"1743798_1";"4010";"4010";60;"603429_v2014";"056";0;1743798;1743798;FALSE;NA;FALSE;FALSE;16;207;211421,591973471;196686,113583292
"283";"not_selelected";FALSE;"17475649_1";"6410";"6410_mo";NA;"517669_v2020";"148";1;17475649;17475649;TRUE;2015-07-10;FALSE;FALSE;152;191;74173,6;200686,1
"284";"reserve_cycle2";FALSE;"1749334_1";"6230";"6230_hmo";70;"413191_v2020";"188";1;1749334;1749334;FALSE;NA;FALSE;FALSE;146;44;184573,591973471;191022,113583292
"285";"reserve_cycle2";FALSE;"1756977_1";"2130";"2130_hd";100;"672537_v2014";"049";0;1756977;1756977;FALSE;NA;FALSE;FALSE;10;172;33469,591973471;204942,113583292
"286";"reserve_cycle2";FALSE;"176566_1";"4030";"4030";50;"470286_v2018";"139";0;176566;176566;FALSE;NA;FALSE;FALSE;21;75;205117,59;189678,11
"287";"reserve_cycle2";FALSE;"1778641_1";"6230";"6230_hmo";100;"538113_v2018";"178";1;1778641;1778641;FALSE;NA;FALSE;FALSE;148;45;51581,591973471;184334,113583292
"288";"reserve_cycle2";FALSE;"1788161_1";"4010";"4010";75;"511109_v2020";"196";0;1788161;1788161;FALSE;NA;FALSE;FALSE;17;208;64893,591973471;205774,113583292
"289";"not_selelected";FALSE;"1793746_1";"6230";"6230_ha";10;"409732_v2018";"1410";1;1793746;1793746;TRUE;2020-07-22;FALSE;FALSE;150;69;223837,6;190030,1
"290";"reserve_cycle2";FALSE;"1797214_1";"4010";"4010";90;"567502_v2014";"056";0;1797214;1797214;FALSE;NA;FALSE;FALSE;18;209;180893,591973471;239278,113583292
"291";"reserve_cycle2";FALSE;"1798262_1";"2330";"2330";50;"583612_v2020";"98z";0;1798262;1798262;FALSE;NA;FALSE;FALSE;61;9;204893,591973471;212814,113583292
"292";"reserve_cycle2";FALSE;"1804562_1";"7140";"7140_meso";100;"629788_v2020";"189";1;1804562;1804562;FALSE;NA;FALSE;FALSE;80;58;223389,591973471;217358,113583292
"293";"reserve_cycle2";FALSE;"18057494_1";"6510";"6510_hus";100;"275809_v2020";"195";1;18057494;18057494;FALSE;NA;FALSE;FALSE;297;44;164541,6;187182,1
"294";"reserve_cycle2";FALSE;"1809334_1";"2330";"2330";70;"599286_v2014";"0510";0;1809334;1809334;FALSE;NA;FALSE;FALSE;62;10;211293,591973471;196398,113583292
"295";"reserve_cycle2";FALSE;"1824181_1";"2120";"2120";100;"560754_v2018";"0210";0;1824181;1824181;FALSE;NA;FALSE;FALSE;18;136;58717,591973471;221038,113583292
"296";"not_selelected";FALSE;"1826514_1";"6230";"6230_ha";10;"545814_v2018";"1410";1;1826514;1826514;TRUE;2020-07-15;FALSE;FALSE;152;71;223581,6;190126,1
"297";"reserve_cycle2";FALSE;"1829074_1";"6230";"6230_hmo";45;"560736_v2018";"167";1;1829074;1829074;FALSE;NA;FALSE;FALSE;153;46;221437,591973471;200718,113583292
